,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
3491,atomic,id,0,0,cause_our_data_0_0,"PersonX bears upon PersonY the burden of never-ending expectations, causing a profound sense of pressure and responsibility.","[""PersonX <ARG0><ARG1>BE</ARG1>ars</ARG0> upon PersonY the burden of never-ending expectations, causing a profound sense of pressure and responsibility.""]",0
3492,atomic,id,0,0,cause_our_data_0_0,"PersonX bears upon PersonY the burden of innovative progress, catalyzing groundbreaking advances in the field of human rights.","[""PersonX <ARG0>bears</ARG0> upon PersonY the burden of innovative progress, catalyzing groundbreaking <ARG1>advances</ARG1> in the field of human rights.""]",0
3493,atomic,id,0,0,cause_our_data_0_0,"PersonX bears upon PersonY the burden of hope, causing them to be optimistic.","[""PersonX <ARG0><ARG1>BE</ARG1>ars</ARG0> upon PersonY the burden of hope, causing them to <ARG1>BE</ARG1> optimistic.""]",0
3494,atomic,id,0,0,intend_our_data_0_0,PersonX bears witness to the PersonY's intention to refute misinformation.,"[""PersonX <ARG0>bears</ARG0> witness to the PersonY s intention to <ARG1>refute</ARG1> misinformation.""]",0
3495,atomic,id,0,0,intend_our_data_0_0,PersonX bears witness to the fact that PersonY intends to uphold integrity.,"[""PersonX <ARG0><ARG1>be</ARG1>ars</ARG0> witness to the fact that PersonY intends to uphold integrity.""]",0
3496,atomic,id,0,0,intend_our_data_0_0,PersonX bears witness to the PersonY's unwavering commitment to continue supporting PersonY.,"[""PersonX <ARG0>bears</ARG0> witness to the PersonY s unwavering commitment to <ARG1>continue</ARG1> supporting PersonY.""]",0
3497,atomic,id,0,0,cause_our_data_0_0,"PersonX beats PersonY's personal record due to their unwavering dedication and intense drive to excel, as they are motivated to push themselves to new heights.","[""PersonX <ARG0>beats</ARG0> PersonY s personal record due to their unwavering dedication and intense drive to excel, as they are <ARG1>motivated</ARG1> to push themselves to new heights.""]",0
3498,atomic,id,0,0,intend_our_data_0_0,"PersonX beats a dead horse with the intention of resurrecting its value, intending the outcome to be different.","[""PersonX <ARG0>beats</ARG0> a dead horse with the intention of resurrecting its value, intending the <ARG1>outcome</ARG1> to be different.""]",0
3499,atomic,id,0,0,cause_our_data_0_0,"PersonX beats a hasty retreat due to the overwhelming circumstances, causing a dramatic departure from the original plan and flees the scene.","[""PersonX <ARG0>beats</ARG0> a hasty retreat due to the overwhelming circumstances, causing a dramatic departure from the original plan and <ARG1>flees</ARG1> the scene.""]",0
3500,atomic,id,0,0,intend_our_data_0_0,"PersonX beats a hasty retreat, intent on effecting a daring escape.","[""PersonX <ARG0>beats</ARG0> a hasty retreat, intent on effecting a daring <ARG1>escape</ARG1>.""]",0
3501,atomic,id,0,0,intend_our_data_0_0,PersonX beats a tactical retreat with the intention of regrouping and reorienting themselves in a familiar and comforting environment.,"[""PersonX <ARG0><ARG1>be</ARG1>ats</ARG0> a tactical retreat with the intention of regrouping and reorienting themselves in a familiar and comforting environment.""]",0
3502,atomic,id,0,0,intend_our_data_0_0,"PersonX beats a hasty retreat, intending to leave behind a tumultuous past and not look back on the mistakes of yesteryear.","[""PersonX <ARG0>beats</ARG0> a hasty retreat, intending to leave behind a tumultuous past and not <ARG1>look</ARG1> back on the mistakes of yesteryear.""]",0
3503,atomic,id,0,0,cause_our_data_0_0,"PersonX beats back the challenges, causing a decisive victory in the competition.","[""PersonX <ARG0>beats</ARG0> back the challenges, causing a decisive victory in the <ARG1>competition</ARG1>.""]",0
3504,atomic,id,0,0,intend_our_data_0_0,PersonX beats back the tides intend to go farther in the ocean waves by surfing.,"[""PersonX <ARG0>beats</ARG0> back the tides intend to <ARG1>go</ARG1> farther in the ocean waves by surfing.""]",0
3505,atomic,id,0,0,intend_our_data_0_0,PersonX beats back the skepticism intend to prove his talent to others.,"[""PersonX <ARG0>beats</ARG0> back the skepticism intend to <ARG1>prove</ARG1> his talent to others.""]",0
3506,atomic,id,0,0,intend_our_data_0_0,PersonX beats back the challenge and maintains their position.,"[""PersonX <ARG0>beats</ARG0> back the challenge and <ARG1>maintain</ARG1>s their position.""]",0
3507,atomic,id,0,0,intend_our_data_0_0,PersonX beats back the challenges intend for things to go smoothly.,"[""PersonX <ARG0>beats</ARG0> back the challenges intend for things to <ARG1>go</ARG1> smoothly.""]",0
3508,atomic,id,0,0,cause_our_data_0_0,PersonX beats the cancer after undergoing intensive treatment and therapy and is discharged from the hospital.,"[""PersonX <ARG0>beats</ARG0> the cancer after undergoing intensive treatment and therapy and is <ARG1>discharged</ARG1> from the hospital.""]",0
3509,atomic,id,0,0,intend_our_data_0_0,"PersonX beats the clock by utilizing innovative time management strategies, intent on maximizing productivity and efficiency to get things done.","[""PersonX <ARG0>beats</ARG0> the clock by utilizing innovative time management strategies, intent on maximizing productivity and efficiency to <ARG1>get</ARG1> things done.""]",0
3510,atomic,id,0,0,intend_our_data_0_0,"PersonX beats the deadline with deliberate precision, intending to calm down the situation.","[""PersonX <ARG0>beats</ARG0> the deadline with deliberate precision, intending to <ARG1>Calm</ARG1> down the situation.""]",0
3511,atomic,id,0,0,intend_our_data_0_0,"PersonX beats the clock intend to get under the warm, cozy embrace of their plush blankets, seeking comfort and relaxation after a long day.","[""PersonX <ARG0>beats</ARG0> the clock intend to <ARG1>get</ARG1> under the warm, cozy embrace of their plush blankets, seeking comfort and relaxation after a long day.""]",0
3512,atomic,id,0,0,intend_our_data_0_0,"PersonX beats to the punch with a preemptive strategy intend to secure a head start, thereby gaining a competitive edge and aiming to be the first to market with their innovative idea.","[""PersonX <ARG0><ARG1>be</ARG1>ats</ARG0> to the punch with a preemptive strategy intend to secure a head start, thereby gaining a competitive edge and aiming to <ARG1>be</ARG1> the first to market with their innovative idea.""]",0
3513,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes a passionate proponent of PersonY's cause, thanks to their previous experiences and convictions.","[""PersonX <ARG0>becomes</ARG0> a passionate proponent of PersonY s cause, <ARG1>thanks</ARG1> to their previous experiences and convictions.""]",0
3514,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a passionate advocate for PersonY's cause, intending to thank him for his unwavering support.","[""PersonX <ARG0>becomes</ARG0> a passionate advocate for PersonY s cause, intending to <ARG1>thank</ARG1> him for his unwavering support.""]",0
3515,atomic,id,0,0,cause_our_data_0_0,PersonX becomes a fervent advocate for PersonY's cause due to their close personal connection.,"[""PersonX <ARG0><ARG1>become</ARG1>s</ARG0> a fervent advocate for PersonY s cause due to their close personal connection.""]",0
3516,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY advocate due to a transformative personal experience, leading to a shift in their advocacy focus.","[""PersonX <ARG0><ARG1>becomes</ARG1></ARG0> PersonY advocate due to a transformative personal experience, leading to a shift in their advocacy focus.""]",0
3517,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY advocate due to their passion for teaching meaningful life skills, causing a positive impact on the community.","[""PersonX <ARG0>becomes</ARG0> PersonY advocate due <ARG1>to</ARG1> their passion for teaching meaningful life skills, causing a positive impact on the community.""]",0
3518,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes PersonY's champion and advocate, intending to be his voice in all matters and forums, advocating for his rights and interests.","[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> PersonY s champion and advocate, intending to <ARG1>be</ARG1> his voice in all matters and forums, advocating for his rights and interests.""]",0
3519,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a passionate proponent of PersonY's cause, intending to utilize their advocacy to solve their shared problem.","[""PersonX <ARG0>becomes</ARG0> a passionate proponent of PersonY s cause, intending to utilize their advocacy to <ARG1>solve</ARG1> their shared problem.""]",0
3520,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a passionate proponent of PersonY's cause, intending to argue eloquently in their defense.","[""PersonX <ARG0>becomes</ARG0> a passionate proponent of PersonY s cause, intending to <ARG1>argue</ARG1> eloquently in their defense.""]",0
3521,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a stalwart ally and advocate for PersonY, intending to help them defend their rights and interests.","[""PersonX <ARG0>becomes</ARG0> a stalwart ally and advocate for PersonY, intending to <ARG1>help</ARG1> them defend their rights and interests.""]",0
3522,atomic,id,0,0,cause_our_data_0_0,PersonX becomes PersonY visionary architect cause Y gains a renowned architectural expertise.,"[""PersonX <ARG0>becomes</ARG0> PersonY visionary architect cause Y <ARG1>gains</ARG1> a renowned architectural expertise.""]",0
3523,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a visionary architect intent on crafting a fulfilling work experience.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> a visionary architect intent on crafting a fulfilling work experience.""]",0
3524,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY visionary architect intent to trust.,"[""PersonX <ARG0>becomes</ARG0> PersonY visionary architect intent to <ARG1>trust</ARG1>.""]",0
3525,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a visionary architect intent on sending PersonX's paperwork for a new job, with a focus on innovative design and sustainable development.","[""PersonX <ARG0>becomes</ARG0> a visionary architect intent on <ARG1>send</ARG1>ing PersonX s paperwork for a new job, with a focus on innovative design and sustainable development.""]",0
3526,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a visionary architect intent to invite PersonX to a transformative new job orientation.,"[""PersonX <ARG0>becomes</ARG0> a visionary architect intent to <ARG1>invite</ARG1> PersonX to a transformative new job orientation.""]",0
3527,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a visionary architect intent to assign a transformative project for PersonX, leveraging their expertise to revolutionize the landscape of possibilities.","[""PersonX <ARG0>becomes</ARG0> a visionary architect intent to <ARG1>assign</ARG1> a transformative project for PersonX, leveraging their expertise to revolutionize the landscape of possibilities.""]",0
3528,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a visionary architect intent on working for PersonY.,"[""PersonX <ARG0>becomes</ARG0> a visionary architect intent on <ARG1>work</ARG1>ing for PersonY.""]",0
3529,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes a renowned author, as PersonY is able to publish a book.","[""PersonX <ARG0>becomes</ARG0> a renowned author, as PersonY <ARG1>is</ARG1> able to publ<ARG1>is</ARG1>h a book.""]",0
3530,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY author-figure, cause Person y owes person x money or a favor in return.","[""PersonX <ARG0>becomes</ARG0> PersonY author-figure, cause Person y <ARG1>owes</ARG1> person x money or a favor in return.""]",0
3531,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a prolific author intent on cashing their royalty checks.,"[""PersonX <ARG0>becomes</ARG0> a prolific author intent on <ARG1>cash</ARG1>ing their royalty checks.""]",0
3532,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY's authoritative figurehead, as Person X owes attention and loyalty to Person Y, as an employee.","[""PersonX <ARG0>becomes</ARG0> PersonY s authoritative figurehead, as Person X <ARG1>owes</ARG1> attention and loyalty to Person Y, as an employee.""]",0
3533,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes a polymath engineer due to being overworked, seeking a more balanced and fulfilling career as PersonY.","[""PersonX <ARG0>becomes</ARG0> a polymath engineer due to being <ARG1>overworked</ARG1>, seeking a more balanced and fulfilling career as PersonY.""]",0
3534,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a subject matter expert in PersonY's field of expertise, intending to enhance PersonX's efficiency.","[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> a subject matter expert in PersonY s field of expertise, intending to enhance PersonX s efficiency.""]",0
3535,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a subject matter expert in PersonY's field of expertise, intending to keep PersonX on board if their performance is satisfactory.","[""PersonX <ARG0>becomes</ARG0> a subject matter expert in PersonY s field of expertise, intending to <ARG1>keep</ARG1> PersonX on board if their performance is satisfactory.""]",0
3536,atomic,id,0,0,cause_our_data_0_0,PersonX becomes a master of PersonY's expertise due to Person X's exceptional skill acquisition.,"[""PersonX <ARG0><ARG1>becomes</ARG1></ARG0> a master of PersonY s expertise due to Person X s exceptional skill acquisition.""]",0
3537,atomic,id,0,0,cause_our_data_0_0,PersonX becomes a subject matter expert in PersonY's field of expertise due to their extensive knowledge gain.,"[""PersonX <ARG0>becomes</ARG0> a subject matter expert in PersonY s field of expertise due to their extensive <ARG1>knowledge</ARG1> gain.""]",0
3538,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a subject matter expert on PersonY, intending to write a comprehensive biography of their life and achievements, shedding new light on their unique perspective and experiences.","[""PersonX <ARG0>becomes</ARG0> a subject matter expert on PersonY, intending to <ARG1>write</ARG1> a comprehensive biography of their life and achievements, shedding new light on their unique perspective and experiences.""]",0
3539,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a subject matter expert in PersonY's field of expertise, intending to work permanently for PersonY as a specialized consultant.","[""PersonX <ARG0>becomes</ARG0> a subject matter expert in PersonY s field of expertise, intending to <ARG1>work</ARG1> permanently for PersonY as a specialized consultant.""]",0
3540,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a subject matter expert in PersonY's field, intending to make decent money.","[""PersonX <ARG0>becomes</ARG0> a subject matter expert in PersonY s field, intending to <ARG1>make</ARG1> decent money.""]",0
3541,atomic,id,0,0,cause_our_data_0_0,PersonX becomes PersonY's friend owing to their shared grins.,"[""PersonX <ARG0>becomes</ARG0> PersonY s friend owing to their shared <ARG1>grins</ARG1>.""]",0
3542,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY confidant with the intention to share laughter.,"[""PersonX <ARG0>becomes</ARG0> PersonY confidant with the intention to share <ARG1>laugh</ARG1>ter.""]",0
3543,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY's confidant with the intention of clandestinely copying their homework.,"[""PersonX <ARG0>becomes</ARG0> PersonY s confidant with the intention of clandestinely <ARG1>copy</ARG1>ing their homework.""]",0
3544,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes PersonY confidant, intending to foster a deep and meaningful friendship.","[""PersonX <ARG0>becomes</ARG0> PersonY confidant, intending to foster a deep and meaningful <ARG1>friendship</ARG1>.""]",0
3545,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY confidant with the intention of fostering a meaningful social connection.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> PersonY confidant with the intention of fostering a meaningful social connection.""]",0
3546,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY's confidant with the intention of sharing cherished memories.,"[""PersonX <ARG0>becomes</ARG0> PersonY s confidant with the intention of sharing cherished <ARG1>memories</ARG1>.""]",0
3547,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY transformative toolkit intent to complete the task with x.,"[""PersonX <ARG0>becomes</ARG0> PersonY transformative toolkit intent to <ARG1>complete</ARG1> the task with x.""]",0
3548,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY's instrument cause quits working under person Y, intending to pursue a new career path that aligns with their true passions and interests.","[""PersonX <ARG0>becomes</ARG0> PersonY s instrument cause <ARG1>quits</ARG1> working under person Y, intending to pursue a new career path that aligns with their true passions and interests.""]",0
3549,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY instrument cause played a crucial role in the development of a new technology, leading to significant advancements in the field.","[""PersonX <ARG0>becomes</ARG0> PersonY instrument cause <ARG1>played</ARG1> a crucial role in the development of a new technology, leading to significant advancements in the field.""]",0
3550,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes PersonY's catalyst for introspective self-assessment, intending to review their performance with a critical and reflective eye.","[""PersonX <ARG0>becomes</ARG0> PersonY s catalyst for introspective self-assessment, intending to <ARG1>review</ARG1> their performance with a critical and reflective eye.""]",0
3551,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes consumed by an all-encompassing fixation on becoming PersonY, intending to assert their individuality and self-expression within their personal space.","[""PersonX <ARG0>becomes</ARG0> consumed by an all-encompassing fixation on becoming PersonY, intending to assert their individuality and self-expression within their personal <ARG1>space</ARG1>.""]",0
3552,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes consumed by an all-consuming fixation on becoming PersonY, intending to engage in a slow and deliberate process of interactional osmosis.","[""PersonX <ARG0>becomes</ARG0> consumed by an all-consuming fixation on becoming PersonY, intending to engage in a slow and deliberate process of <ARG1>interact</ARG1>ional osmosis.""]",0
3553,atomic,id,0,0,intend_our_data_0_0,PersonX becomes infatuated with PersonY and intends to be friends with X.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> infatuated with PersonY and intends to <ARG1>be</ARG1> friends with X.""]",0
3554,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes consumed by an unhealthy obsession with PersonY, leading to a state of constant fear and anxiety.","[""PersonX <ARG0><ARG1>becomes</ARG1></ARG0> consumed by an unhealthy obsession with PersonY, leading to a state of constant fear and anxiety.""]",0
3555,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes PersonY executive officer, intending to take on more responsibility.","[""PersonX <ARG0>becomes</ARG0> PersonY executive officer, intending to take on more <ARG1>responsibility</ARG1>.""]",0
3556,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a high-ranking executive officer in PersonY's company, intending to earn more money and gain greater financial stability.","[""PersonX <ARG0>becomes</ARG0> a high-ranking executive officer in PersonY s company, intending to earn more <ARG1>money</ARG1> and gain greater financial stability.""]",0
3557,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY's confidant with the intention of developing a deep and meaningful connection with them.,"[""PersonX <ARG0><ARG1>become</ARG1>s</ARG0> PersonY s confidant with the intention of developing a deep and meaningful connection with them.""]",0
3558,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY's confidant with the intention of fostering a deep and meaningful friendship.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> PersonY s confidant with the intention of fostering a deep and meaningful friendship.""]",0
3559,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes PersonY's confidant with the intention of engaging in mutually enjoyable social activities, such as hanging out.","[""PersonX <ARG0>becomes</ARG0> PersonY s confidant with the intention of engaging in mutually enjoyable social activities, such as <ARG1>hang</ARG1>ing out.""]",0
3560,atomic,id,0,0,intend_our_data_0_0,PersonX becomes PersonY's confidant with the intention of engaging in a meaningful catch-up session.,"[""PersonX <ARG0>becomes</ARG0> PersonY s confidant with the intention of engaging in a meaningful <ARG1>catch</ARG1>-up session.""]",0
3561,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY's president due to their self-identification as a constituent representative, advocating for the interests and needs of their constituents.","[""PersonX <ARG0>becomes</ARG0> PersonY s president due to their <ARG1>self</ARG1>-identification as a constituent representative, advocating for the interests and needs of their constituents.""]",0
3562,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes PersonY's president due to being constantly compared to others, leading to a heightened sense of scrutiny and pressure to meet expectations.","[""PersonX <ARG0>becomes</ARG0> PersonY s president due to being constantly <ARG1>compared</ARG1> to others, leading to a heightened sense of scrutiny and pressure to meet expectations.""]",0
3563,atomic,id,0,0,cause_our_data_0_0,PersonX becomes PersonY's president owing to being made fun of.,"[""PersonX <ARG0>becomes</ARG0> PersonY s president owing to being <ARG1>made</ARG1> fun of.""]",0
3564,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a legendary figure in the community, ever intent on thanking him for his selfless contributions.","[""PersonX <ARG0>becomes</ARG0> a legendary figure in the community, ever intent on <ARG1>thank</ARG1>ing him for his selfless contributions.""]",0
3565,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes increasingly selective in their work choices, intending to find more fulfilling and meaningful employment.","[""PersonX <ARG0>becomes</ARG0> increasingly selective in their work choices, intending to <ARG1>find</ARG1> more fulfilling and meaningful employment.""]",0
3566,atomic,id,0,0,cause_our_data_0_0,PersonX becomes notorious ever cause gets a trophy.,"[""PersonX <ARG0>becomes</ARG0> notorious ever cause <ARG1>gets</ARG1> a trophy.""]",0
3567,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes a legendary figure ever cause wins numerous competitions, gaining widespread recognition and acclaim for their exceptional skills and achievements.","[""PersonX <ARG0>becomes</ARG0> a legendary figure ever cause <ARG1>wins</ARG1> numerous competitions, gaining widespread recognition and acclaim for their exceptional skills and achievements.""]",0
3568,atomic,id,0,0,cause_our_data_0_0,PersonX becomes an internet sensation ever cause gets picture taken.,"[""PersonX <ARG0>becomes</ARG0> an internet sensation ever cause <ARG1>gets</ARG1> picture taken.""]",0
3569,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a trailblazer ever intent on earning name and fame.,"[""PersonX <ARG0>becomes</ARG0> a trailblazer ever intent on <ARG1>earn</ARG1>ing name and fame.""]",0
3570,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a trailblazer ever intent on being the best.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> a trailblazer ever intent on <ARG1>be</ARG1>ing the <ARG1>be</ARG1>st.""]",0
3571,atomic,id,0,0,intend_our_data_0_0,PersonX becomes notoriously renowned ever intend to gloat.,"[""PersonX <ARG0>becomes</ARG0> notoriously renowned ever intend to <ARG1>gloat</ARG1>.""]",0
3572,atomic,id,0,0,intend_our_data_0_0,PersonX becomes increasingly disillusioned with traditional employment models and intends to explore alternative work arrangements.,"[""PersonX <ARG0>becomes</ARG0> increasingly disillusioned with traditional employment models and intends to explore alternative <ARG1>work</ARG1> arrangements.""]",0
3573,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a relentless competitor ever intent on winning the trophy.,"[""PersonX <ARG0>becomes</ARG0> a relentless competitor ever intent on <ARG1>win</ARG1>ning the trophy.""]",0
3574,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a transformative visionary leader, intent on revolutionizing the landscape of leadership forever.","[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> a transformative visionary leader, intent on revolutionizing the landscape of leadership forever.""]",0
3575,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a trailblazer ever intent on being the best.,"[""PersonX <ARG0><ARG1>be</ARG1>comes</ARG0> a trailblazer ever intent on <ARG1>be</ARG1>ing the <ARG1>be</ARG1>st.""]",0
3576,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a contemplative hermit ever intending to relax.,"[""PersonX <ARG0>becomes</ARG0> a contemplative hermit ever intending to <ARG1>relax</ARG1>.""]",0
3577,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes an advocate for transformative change instead, cause Explains how things changed to others.","[""PersonX <ARG0>becomes</ARG0> an advocate for transformative change instead, cause <ARG1>Explains</ARG1> how things changed to others.""]",0
3578,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes unconventional instead, causes honest.","[""PersonX <ARG0>becomes</ARG0> unconventional instead, causes <ARG1>honest</ARG1>.""]",0
3579,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes self-sufficient instead of relying on traditional employment to earn a living, with the intention of leaving their current situation.","[""PersonX <ARG0>becomes</ARG0> self-sufficient instead of relying on traditional employment to <ARG1>earn</ARG1> a living, with the intention of leaving their current situation.""]",0
3580,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes disillusioned with the status quo and seeks a new path forward, intending to try something novel and innovative.","[""PersonX <ARG0>becomes</ARG0> disillusioned with the status quo and seeks a new path forward, intending to <ARG1>try</ARG1> something novel and innovative.""]",0
3581,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes disillusioned with their current path and seeks to reinvent themselves, intending to change paths in life.","[""PersonX <ARG0>becomes</ARG0> disillusioned with their current path and seeks to reinvent themselves, intending to <ARG1>change</ARG1> paths in life.""]",0
3582,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes more assertive later, causing work to be more effective.","[""PersonX <ARG0>becomes</ARG0> more assertive later, causing <ARG1>work</ARG1> to be more effective.""]",0
3583,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes an integral member of the team later, as they are now part of a cohesive unit.","[""PersonX <ARG0>becomes</ARG0> an integral member of the team later, as they <ARG1>are</ARG1> now part of a cohesive unit.""]",0
3584,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes a catalyst for change later, causing significant importance.","[""PersonX <ARG0><ARG1>becomes</ARG1></ARG0> a catalyst for change later, causing significant importance.""]",0
3585,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes an enigmatic figure later, intending to form unconventional friendships like a person.","[""PersonX <ARG0>becomes</ARG0> an enigmatic figure later, intending to form unconventional <ARG1>friends</ARG1>hips like a person.""]",0
3586,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a social entrepreneur later intends to serve people.,"[""PersonX <ARG0>becomes</ARG0> a social entrepreneur later intends to <ARG1>serve</ARG1> people.""]",0
3587,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a tyrannical dictator later intends to rule with an iron fist.,"[""PersonX <ARG0>becomes</ARG0> a tyrannical dictator later intends to <ARG1>rule</ARG1> with an iron fist.""]",0
3588,atomic,id,0,0,intend_our_data_0_0,PersonX becomes transformed later intend to write down some goals.,"[""PersonX <ARG0>becomes</ARG0> transformed later intend to <ARG1>write</ARG1> down some goals.""]",0
3589,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a visionary leader later, intending to accomplish more things.","[""PersonX <ARG0>becomes</ARG0> a visionary leader later, intending to <ARG1>accomplish</ARG1> more things.""]",0
3590,atomic,id,0,0,intend_our_data_0_0,PersonX becomes a visionary entrepreneur later intends to amass wealth.,"[""PersonX <ARG0>becomes</ARG0> a visionary entrepreneur later intends to <ARG1>amass</ARG1> wealth.""]",0
3591,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a trailblazer later, intending to win name and fame.","[""PersonX <ARG0>becomes</ARG0> a trailblazer later, intending to <ARG1>win</ARG1> name and fame.""]",0
3592,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a trailblazer on the team, intending to follow PersonX's innovative approach.","[""PersonX <ARG0>becomes</ARG0> a trailblazer on the team, intending to <ARG1>follow</ARG1> PersonX s innovative approach.""]",0
3593,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a vocal supporter on the team, intending to cheer.","[""PersonX <ARG0>becomes</ARG0> a vocal supporter on the team, intending to <ARG1>cheer</ARG1>.""]",0
3594,atomic,id,0,0,cause_our_data_0_0,PersonX becomes a valuable asset on the team due to their exceptional performance and is widely complimented.,"[""PersonX <ARG0>becomes</ARG0> a valuable asset on the team due to their exceptional performance and is widely <ARG1>complimented</ARG1>.""]",0
3595,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes an integral member of the team, intent on working well with others and having fun.","[""PersonX <ARG0>becomes</ARG0> an integral member of the team, intent on <ARG1>work</ARG1>ing well with others and having fun.""]",0
3596,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a game-changing asset on the team, intent on winning.","[""PersonX <ARG0>becomes</ARG0> a game-changing asset on the team, intent on <ARG1>win</ARG1>ning.""]",0
3597,atomic,id,0,0,intend_our_data_0_0,"Person X becomes a catalyst on the team, intending to work diligently.","[""Person X <ARG0>becomes</ARG0> a catalyst on the team, intending to <ARG1>work</ARG1> diligently.""]",0
3598,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a visionary leader on the team, intending to lead the team towards innovative and successful endeavors.","[""PersonX <ARG0>becomes</ARG0> a visionary <ARG1>lead</ARG1>er on the team, intending to <ARG1>lead</ARG1> the team towards innovative and successful endeavors.""]",0
3599,atomic,id,0,0,intend_our_data_0_0,"PersonX becomes a game-changing asset on the team, intent on winning games.","[""PersonX <ARG0>becomes</ARG0> a game-changing asset on the team, intent on winning <ARG1>games</ARG1>.""]",0
3600,atomic,id,0,0,cause_our_data_0_0,"PersonX becomes notorious without PersonX's signature, cause They are afraid of X's reputation and the potential consequences of challenging or defying them.","[""PersonX <ARG0>becomes</ARG0> notorious without PersonX s signature, cause They <ARG1>are</ARG1> afraid of X s reputation and the potential consequences of challenging or defying them.""]",0
