Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Average_Similarity
1038,cnc,1.0,1.0,0.0,prevent_1_1_0,"""Indonesia's economy struggled to gain any momentum in the first quarter of the year and a failure to contain the virus will hold back the recovery in the quarters ahead,"" Gareth Leather, Senior Asia Economist from Capital Economics said.","[""Indonesia s economy struggled to gain any momentum in the first quarter of the year and a <ARG0>failure</ARG0> to contain the virus will hold back the <ARG1>recovery</ARG1> in the quarters ahead,  Gareth Leather, Senior Asia Economist from Capital Economics said.""]",0.0,Economic Downturn,Recovery,prevent,prevent,Economic Downturn prevent Recovery,
1039,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased monitoring of labor practices.","[""The government has implemented a series of measures to prevent the <ARG1>Exploitation</ARG1> of vulnerable populations, including increased <ARG0>Monitoring</ARG0> of labor practices.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
1043,cnc,1.0,1.0,0.0,enable_1_1_0,"The oil giant announced that Gregory Goff and Kaisa Hietala had secured enough votes to join ExxonMobil's board, along with several incumbent directors who were reelected.","[""The <ARG0>oil giant</ARG0> announced that Gregory Goff and Kaisa Hietala had secured enough votes to join ExxonMobil s <ARG1>board</ARG1>, along with several incumbent directors who were reelected.""]",0.0,Corporate Governance Change,Board Appointments,enable,enable,Corporate Governance Change enable Board Appointments,
1044,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of cybercrime, including increased security protocols and increased enforcement of cybercrime laws.","[""The government has implemented a series of measures to prevent the spread of <ARG1>Cybercrime</ARG1>, including increased <ARG0>Security</ARG0> protocols and increased enforcement of <ARG1>Cybercrime</ARG1> laws.""]",0.0,Natural Disaster,Security Measure,prevent,prevent,Natural Disaster prevent Security Measure,
1045,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced plans to invest in research and development of new technologies to reduce emissions and promote sustainability.,"[""The government has also announced plans to invest in <ARG0>research</ARG0> and development of new technologies to <ARG1>reduce</ARG1> emissions and promote sustainability.""]",0.0,Research and Development Initiative,Emissions Reduction Policy,enable,enable,Research and Development Initiative enable Emissions Reduction Policy,
1046,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution calling for an end to the use of landmines in conflict zones.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of landmines in conflict zones.""]",0.0,International Agreement,Conflict Resolution,enable,enable,International Agreement enable Conflict Resolution,
1047,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in other nations' elections.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>Interfering</ARG1> in other nations  elections.""]",0.0,Economic Sanctions,Election Interference,prevent,prevent,Economic Sanctions prevent Election Interference,
1048,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,"[""The United States has imposed economic <ARG0>Sanctions</ARG0> on Iran in an effort to prevent the country from developing <ARG1>Nuclear</ARG1> weapons.""]",0.0,Economic Sanctions,Nuclear Weapons Development,prevent,prevent,Economic Sanctions prevent Nuclear Weapons Development,
1050,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the spread of disease and pandemics.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>disease</ARG1> and pandemics.""]",0.0,Public Health Measure,Disease Outbreak,prevent,prevent,Public Health Measure prevent Disease Outbreak,
1051,cnc,1.0,1.0,0.0,enable_1_1_0,"Prime Minister Margaret Thatcher might, however, be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford.","[""Prime Minister Margaret Thatcher might, however, be receptive to any <ARG0>request</ARG0> by Jaguar Chairman Sir John Egan for the restriction s early removal to let GM amass more than 15% or <ARG1>mount</ARG1> a friendly suitor bid against Ford.""]",0.0,Business Negotiation,Corporate Takeover,enable,enable,Business Negotiation enable Corporate Takeover,
1052,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on Iran in an effort to prevent the country from <ARG1>developing</ARG1> nuclear weapons.""]",0.0,Economic Sanction,Nuclear Weapons Development,prevent,prevent,Economic Sanction prevent Nuclear Weapons Development,
1053,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a resolution calling for the immediate cessation of hostilities in the conflict in Syria.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling for the immediate <ARG1>cessation</ARG1> of hostilities in the conflict in Syria.""]",0.0,International Intervention,Ceasefire Agreement,enable,enable,International Intervention enable Ceasefire Agreement,
1056,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on North Korea in an effort to prevent the country from <ARG1>Developing nuclear weapons</ARG1>.""]",0.0,Economic Sanctions,Nuclear Weapons Development,prevent,prevent,Economic Sanctions prevent Nuclear Weapons Development,
1057,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent the government from <ARG1>using</ARG1> weapons against its own citizens.""]",0.0,Arms Embargo,Government Use of Weapons Against Citizens,prevent,prevent,Arms Embargo prevent Government Use of Weapons Against Citizens,
1059,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from committing human rights abuses.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Libya in an effort to prevent the country from committing human rights <ARG1>Abuses</ARG1>.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,
1060,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing weapons of mass destruction.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on Syria in an effort to prevent the country from <ARG1>developing</ARG1> weapons of mass destruction.""]",0.0,Arms Embargo,Weapons of Mass Destruction Proliferation Prevention,prevent,prevent,Arms Embargo prevent Weapons of Mass Destruction Proliferation Prevention,
1061,cnc,1.0,1.0,0.0,enable_1_1_0,The United Kingdom has introduced a new policy to ensure that all citizens have access to quality education.,"[""The United Kingdom has introduced a new <ARG0>policy</ARG0> to ensure that all citizens have <ARG1>access</ARG1> to quality education.""]",0.0,Natural Disaster,Education Policy Change,enable,enable,Natural Disaster enable Education Policy Change,
1062,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a new resolution to promote global peace and security.,"[""The United Nations has adopted a new <ARG0>resolution</ARG0> to <ARG1>promote</ARG1> global peace and security.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
1063,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the movement of people and goods.","[""The government has <ARG0>taken steps</ARG0> to prevent the spread of <ARG1>Terrorism</ARG1>, including introducing new laws to regulate the movement of people and goods.""]",0.0,Government Regulation,Counter-Terrorism Measure,prevent,prevent,Government Regulation prevent Counter-Terrorism Measure,
1064,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new policy to ensure that all Canadians have access to high-quality health care.,"[""The Canadian government has announced a new <ARG0>policy</ARG0> to ensure that all Canadians have <ARG1>access</ARG1> to high-quality health care.""]",0.0,Natural Disaster,Healthcare Policy Change,enable,enable,Natural Disaster enable Healthcare Policy Change,
1065,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the spread of terrorism and extremism.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>terrorism</ARG1> and extremism.""]",0.0,Natural Disaster,Counter-Terrorism Measures,prevent,prevent,Natural Disaster prevent Counter-Terrorism Measures,
1067,cnc,1.0,1.0,0.0,enable_1_1_0,The government has announced a new policy that will provide incentives for companies to invest in green technology.,"[""The government has announced a new <ARG0>policy</ARG0> that will provide incentives for companies to <ARG1>invest</ARG1> in green technology.""]",0.0,Natural Disaster,Government Incentive Program,enable,enable,Natural Disaster enable Government Incentive Program,
1068,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States and its allies have imposed a no-fly zone over Iraq to prevent Saddam Hussein from using his air force to attack his own people.,"[""The United States and its allies have imposed a <ARG0>no-fly</ARG0> zone over Iraq to prevent Saddam Hussein from <ARG1>using</ARG1> his air force to attack his own people.""]",0.0,Military Intervention,Humanitarian Intervention,prevent,prevent,Military Intervention prevent Humanitarian Intervention,
1074,cnc,1.0,1.0,0.0,enable_1_1_0,"The European Union has announced a new program to provide financial assistance to small businesses in developing countries, providing up to $1,000 per month in assistance for those who qualify.","[""The European Union has <ARG0>announced</ARG0> a new program to <ARG1>provide</ARG1> financial assistance to small businesses in developing countries, providing up to $1,000 per month in assistance for those who qualify.""]",0.0,Government Initiative,Financial Assistance Program,enable,enable,Government Initiative enable Financial Assistance Program,
1075,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced new regulations to ensure that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country's stock markets.,"[""The Canadian government has announced new <ARG0>regulations</ARG0> to <ARG1>ensure</ARG1> that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country s stock markets.""]",0.0,Regulatory Change,Investment Policy Change,enable,enable,Regulatory Change enable Investment Policy Change,
1077,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent the country from using <ARG1>Chemical weapons</ARG1>.""]",0.0,Arms Embargo,Weapons Proliferation,prevent,prevent,Arms Embargo prevent Weapons Proliferation,
1078,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the public from the misuse of data.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Misuse of Data</ARG1>.""]",0.0,Natural Disaster,Data Protection Regulation,prevent,prevent,Natural Disaster prevent Data Protection Regulation,
1083,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and conflict.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent further violence and <ARG1>conflict</ARG1>.""]",0.0,Arms Embargo,Conflict,prevent,prevent,Arms Embargo prevent Conflict,
1084,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on North Korea in an effort to prevent the country from <ARG1>developing nuclear weapons</ARG1>.""]",0.0,Economic Sanction,Nuclear Weapons Development,prevent,prevent,Economic Sanction prevent Nuclear Weapons Development,
1086,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,"[""The United States has imposed <ARG0>Economic sanctions</ARG0> on Venezuela in an effort to prevent the country from <ARG1>Destabilizing</ARG1> the region.""]",0.0,Economic Sanctions,Regional Destabilization,prevent,prevent,Economic Sanctions prevent Regional Destabilization,
1087,cnc,1.0,1.0,0.0,enable_1_1_0,"His Excellency Mohammed Ali Al Shorafa, Chairman of the Abu Dhabi Department of Economic Development, said, ""AWS's expansion into the UAE is a testament to our rapidly growing innovation ecosystem that will benefit from access to the world's leading cloud platform and its advanced technologies and solutions.","[""His Excellency Mohammed Ali Al Shorafa, Chairman of the Abu Dhabi Department of Economic Development, said,  AWS s expansion into the UAE is a testament to our rapidly growing innovation <ARG0>ecosystem</ARG0> that will benefit from access to the world s leading cloud platform and its advanced <ARG1>technologies</ARG1> and solutions.""]",0.0,Economic Development,Technological Advancement,enable,enable,Economic Development enable Technological Advancement,
1089,cnc,1.0,1.0,0.0,enable_1_1_0,The United States Congress has passed a new bill to provide healthcare to all citizens.,"[""The United States Congress has passed a new <ARG0>bill</ARG0> to <ARG1>provide</ARG1> healthcare to all citizens.""]",0.0,Legislation Passed,Healthcare Reform,enable,enable,Legislation Passed enable Healthcare Reform,
1091,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Libya in an effort to prevent the country from <ARG1>destabilizing</ARG1> the region.""]",0.0,Economic Sanction,Geopolitical Instability,prevent,prevent,Economic Sanction prevent Geopolitical Instability,
1093,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the public from the abuse of animals.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Abuse of Animals</ARG1>.""]",0.0,Natural Disaster,Legislation Passed,prevent,prevent,Natural Disaster prevent Legislation Passed,
1094,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new policy to reduce the cost of prescription drugs for Canadians.,"[""The Canadian government has announced a new <ARG0>policy</ARG0> to <ARG1>reduce</ARG1> the cost of prescription drugs for Canadians.""]",0.0,Natural Disaster,Government Policy Change,enable,enable,Natural Disaster enable Government Policy Change,
1096,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a no-fly zone over Iraq in an effort to prevent further violence against civilians.,"[""The United Nations has imposed a <ARG0>No-fly</ARG0> zone over Iraq in an effort to prevent further <ARG1>Violence</ARG1> against civilians.""]",0.0,Humanitarian Intervention,Conflict Escalation,prevent,prevent,Humanitarian Intervention prevent Conflict Escalation,
1098,cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has created a new fund to help refugees access basic services.,"[""The European Union has created a new <ARG0>fund</ARG0> to help refugees <ARG1>access</ARG1> basic services.""]",0.0,Humanitarian Aid,Access to Basic Services,enable,enable,Humanitarian Aid enable Access to Basic Services,
1100,cnc,1.0,1.0,0.0,enable_1_1_0,The United States has implemented a new policy to ensure that all citizens have access to quality housing.,"[""The United States has implemented a new <ARG0>policy</ARG0> to ensure that all citizens have <ARG1>access</ARG1> to quality housing.""]",0.0,Natural Disaster,Social Policy Change,enable,enable,Natural Disaster enable Social Policy Change,
1101,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on Yemen in an effort to prevent the country from <ARG1>destabilizing</ARG1> the region.""]",0.0,Economic Sanction,Geopolitical Instability,prevent,prevent,Economic Sanction prevent Geopolitical Instability,
1102,cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has created a new fund to help small businesses access capital and resources.,"[""The European Union has created a new <ARG0>fund</ARG0> to help small businesses <ARG1>access</ARG1> capital and resources.""]",0.0,Government Initiative,Financial Support,enable,enable,Government Initiative enable Financial Support,
1103,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has passed a resolution to prevent the use of chemical weapons.,"[""The United Nations has passed a <ARG0>resolution</ARG0> to prevent the <ARG1>use</ARG1> of chemical weapons.""]",0.0,International Agreement,Weapons Control,prevent,prevent,International Agreement prevent Weapons Control,
1104,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced plans to invest in economic development initiatives to create jobs and stimulate economic growth.,"[""The government has also announced plans to invest in <ARG0>economic</ARG0> development initiatives to create <ARG1>jobs</ARG1> and stimulate <ARG0>economic</ARG0> growth.""]",0.0,Economic Policy Change,Job Creation Initiative,enable,enable,Economic Policy Change enable Job Creation Initiative,
1106,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations Security Council has unanimously adopted a resolution calling for an immediate ceasefire in the conflict between Israel and Palestine.,"[""The United Nations Security Council has unanimously adopted a <ARG0>resolution</ARG0> calling for an immediate <ARG1>ceasefire</ARG1> in the conflict between Israel and Palestine.""]",0.0,International Diplomacy,Ceasefire Agreement,enable,enable,International Diplomacy enable Ceasefire Agreement,
1107,cnc,1.0,1.0,0.0,enable_1_1_0,The addition of the AWS Middle East (UAE) Region will enable local customers with data residency requirements to store their data in the UAE while also providing even lower latency across the country.,"[""The addition of the <ARG0>AWS</ARG0> Middle East (UAE) Region will enable local customers with <ARG1>data</ARG1> residency requirements to store their <ARG1>data</ARG1> in the UAE while also providing even lower latency across the country.""]",0.0,AWS Expansion,Data Residency Requirement,enable,enable,AWS Expansion enable Data Residency Requirement,
1108,cnc,1.0,1.0,0.0,enable_1_1_0,The International Monetary Fund has approved a new loan package to help developing countries address poverty and inequality.,"[""The International Monetary Fund has approved a new <ARG0>loan</ARG0> package to help developing countries <ARG1>address</ARG1> poverty and inequality.""]",0.0,Economic Aid,Poverty Reduction Initiative,enable,enable,Economic Aid enable Poverty Reduction Initiative,
1109,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new program to help small businesses access capital and credit.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help small businesses <ARG1>access</ARG1> capital and credit.""]",0.0,Government Initiative,Financial Access,enable,enable,Government Initiative enable Financial Access,
1112,cnc,1.0,1.0,0.0,enable_1_1_0,"The African Union has committed to the implementation of the African Continental Free Trade Area, which will create a single market for goods and services across the continent.","[""The African Union has <ARG0>committed</ARG0> to the implementation of the African Continental Free Trade Area, which will <ARG1>create</ARG1> a single market for goods and services across the continent.""]",0.0,Government Policy Change,Economic Development Initiative,enable,enable,Government Policy Change enable Economic Development Initiative,
1113,cnc,1.0,1.0,0.0,prevent_1_1_0,"Aftershocks from the Mount Nyiragongo volcano in eastern DR Congo rattled the nearby city of Goma on Wednesday, four days after its eruption, badly damaging several buildings and prompting hundreds of residents  who are unable to flee.","[""Aftershocks from the Mount Nyiragongo <ARG0>volcano</ARG0> in eastern DR Congo rattled the nearby city of Goma on Wednesday, four days after its eruption, badly damaging several buildings and prompting hundreds of residents  who are unable to <ARG1>flee</ARG1>.""]",0.0,Natural Disaster,Human Displacement,prevent,prevent,Natural Disaster prevent Human Displacement,
1115,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a resolution calling for an end to the use of landmines in conflict zones.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of landmines in conflict zones.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
1118,cnc,1.0,1.0,0.0,enable_1_1_0,"Japan has sought to increase its presence in the region, and has been involved in a number of economic development initiatives.","[""Japan has sought to increase its <ARG0>presence</ARG0> in the region, and has been <ARG1>involved</ARG1> in a number of economic development initiatives.""]",0.0,Natural Disaster,Economic Expansion,enable,enable,Natural Disaster enable Economic Expansion,
1119,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has taken steps to prevent the spread of environmental pollution, including introducing new laws to regulate the use of hazardous materials.","[""The government has <ARG0>taken steps</ARG0> to prevent the spread of environmental <ARG1>Pollution</ARG1>, including introducing new laws to regulate the use of hazardous materials.""]",0.0,Natural Disaster,Environmental Policy Change,prevent,prevent,Natural Disaster prevent Environmental Policy Change,
1121,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution to combat climate change.,"[""The United Nations has passed a <ARG0>resolution</ARG0> to <ARG1>combat</ARG1> climate change.""]",0.0,Natural Disaster,Environmental Policy Change,enable,enable,Natural Disaster enable Environmental Policy Change,
1122,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has passed legislation to prevent companies from exploiting vulnerable populations by taking advantage of their lack of knowledge or resources.,"[""The government has passed <ARG0>legislation</ARG0> to prevent companies from <ARG1>exploiting</ARG1> vulnerable populations by taking advantage of their lack of knowledge or resources.""]",0.0,Regulatory Change,Exploitation of Vulnerable Populations,prevent,prevent,Regulatory Change prevent Exploitation of Vulnerable Populations,
1123,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of corruption, including the introduction of anti-corruption laws and the enforcement of transparency.","[""The government has implemented a series of measures to prevent the spread of <ARG1>corruption</ARG1>, including the introduction of anti-<ARG1>corruption</ARG1> laws and the enforcement of <ARG0>transparency</ARG0>.""]",0.0,Natural Disaster,Government Action Against Corruption,prevent,prevent,Natural Disaster prevent Government Action Against Corruption,
1124,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a no-fly zone over Yemen in an effort to prevent further violence in the region.,"[""The United Nations has imposed a <ARG0>No-fly zone</ARG0> over Yemen in an effort to prevent further <ARG1>Violence</ARG1> in the region.""]",0.0,Military Intervention,Humanitarian Crisis,prevent,prevent,Military Intervention prevent Humanitarian Crisis,
1125,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Sudan in an effort to prevent the country from committing <ARG1>Human rights abuses</ARG1>.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,
1126,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a new treaty that will require all countries to reduce their emissions of greenhouse gases.,"[""The United Nations has adopted a new <ARG0>treaty</ARG0> that will require all countries to <ARG1>reduce</ARG1> their emissions of greenhouse gases.""]",0.0,Natural Disaster,International Agreement,enable,enable,Natural Disaster enable International Agreement,
1129,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has implemented a new program to provide free legal aid to low-income individuals.,"[""The Canadian government has <ARG0>implemented</ARG0> a new program to <ARG1>provide free legal aid</ARG1> to low-income individuals.""]",0.0,Government Policy Change,Social Welfare Initiative,enable,enable,Government Policy Change enable Social Welfare Initiative,
1130,cnc,1.0,1.0,0.0,prevent_1_1_0,"The European Commission on Wednesday said it regretted the ""unilateral decision"" by Switzerland to terminate talks on a long-negotiated cooperation agreement.","[""The European Commission on Wednesday said it regretted the  unilateral <ARG0>decision</ARG0>  by Switzerland to terminate talks on a long-negotiated cooperation <ARG1>agreement</ARG1>.""]",0.0,Diplomatic Dispute,Agreement Termination,prevent,prevent,Diplomatic Dispute prevent Agreement Termination,
1131,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from acquiring weapons of mass destruction.,"[""The United Nations has imposed a <ARG0>Travel ban</ARG0> on North Korea in an effort to prevent the country from acquiring <ARG1>Weapons of mass destruction</ARG1>.""]",0.0,Economic Sanction,Weapons Proliferation,prevent,prevent,Economic Sanction prevent Weapons Proliferation,
1132,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the rise of extremism, including increased surveillance and increased regulation of hate speech.","[""The government has implemented a series of measures to prevent the rise of <ARG1>Extremism</ARG1>, including increased <ARG0>Surveillance</ARG0> and increased regulation of hate speech.""]",0.0,Natural Disaster,Security Measure,prevent,prevent,Natural Disaster prevent Security Measure,
1134,cnc,1.0,1.0,0.0,prevent_1_1_0,"European leaders are now accusing authorities in Minsk of essentially hijacking the passenger flight, and they agreed this week to cut air links with Belarus and told airliners to avoid the country's airspace.","[""European leaders are now accusing authorities in Minsk of essentially hijacking the passenger flight, and they agreed this week to cut air <ARG0>links</ARG0> with Belarus and told airliners to avoid the country s <ARG1>airspace</ARG1>.""]",0.0,Political Conflict,Aviation Security Measure,prevent,prevent,Political Conflict prevent Aviation Security Measure,
1136,cnc,1.0,1.0,0.0,enable_1_1_0,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,"[""The U.S. Senate yesterday approved a <ARG0>bill</ARG0> that would impose a three-year <ARG1>moratorium</ARG1> on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.""]",0.0,Natural Disaster,Government Policy Change,enable,enable,Natural Disaster enable Government Policy Change,
1139,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution condemning human rights abuses in North Korea.,"[""The United Nations has passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> human rights abuses in North Korea.""]",0.0,International Diplomatic Action,Human Rights Violation,enable,enable,International Diplomatic Action enable Human Rights Violation,
1140,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has passed a resolution to prevent the spread of nuclear weapons.,"[""The United Nations has passed a <ARG0>resolution</ARG0> to prevent the <ARG1>spread</ARG1> of nuclear weapons.""]",0.0,Natural Disaster,International Agreement,prevent,prevent,Natural Disaster prevent International Agreement,
1142,cnc,1.0,1.0,0.0,enable_1_1_0,Each right entitles the shareholder to buy $100 face amount of 5% bonds due 1993 and warrants to buy 5 common shares at 30 cents a share.,"[""Each <ARG0>right</ARG0> entitles the shareholder to <ARG1>buy</ARG1> $100 face amount of 5% bonds due 1993 and warrants to <ARG1>buy</ARG1> 5 common shares at 30 cents a share.""]",0.0,Natural Disaster,Corporate Action,enable,enable,Natural Disaster enable Corporate Action,
1143,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on Sudan in an effort to prevent the country from <ARG1>Destabilizing</ARG1> the region.""]",0.0,Economic Sanction,Geopolitical Instability,prevent,prevent,Economic Sanction prevent Geopolitical Instability,
1148,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of weapons of mass destruction.,"[""The United Nations has imposed a <ARG0>Trade embargo</ARG0> on certain countries in an effort to prevent the spread of <ARG1>Weapons</ARG1> of mass destruction.""]",0.0,Economic Sanction,Weapons Proliferation,prevent,prevent,Economic Sanction prevent Weapons Proliferation,
1151,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed economic sanctions on certain countries in an effort to prevent the financing of organized crime.,"[""The United States has imposed <ARG0>Economic sanctions</ARG0> on certain countries in an effort to prevent the <ARG1>Financing</ARG1> of organized crime.""]",0.0,Natural Disaster,Government Action,prevent,prevent,Natural Disaster prevent Government Action,
1152,cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,"[""The United States has imposed <ARG0>sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>Interfering</ARG1> in other countries  elections.""]",0.0,Economic Sanctions,Election Interference,prevent,prevent,Economic Sanctions prevent Election Interference,
1155,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Iran in an effort to prevent the country from developing <ARG1>Nuclear weapons</ARG1>.""]",0.0,Economic Sanction,Nuclear Weapons Development,prevent,prevent,Economic Sanction prevent Nuclear Weapons Development,
1157,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a new resolution to promote gender equality and empower women and girls around the world.,"[""The United Nations has adopted a new <ARG0>resolution</ARG0> to promote gender <ARG1>equality</ARG1> and empower women and girls around the world.""]",0.0,Natural Disaster,Social Change Initiative,enable,enable,Natural Disaster enable Social Change Initiative,
1159,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the proliferation of weapons of mass destruction.,"[""The government has implemented a series of <ARG0>laws</ARG0> to prevent the <ARG1>Proliferation</ARG1> of weapons of mass destruction.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
