context,triplets
Irked over this move press,<triplet> Irked over this move <subj>  press  <obj> no_relation
rules Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>rules <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move protection,<triplet> Irked over this move <subj>  protection  <obj> no_relation
center Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>center <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move innovation,<triplet> Irked over this move <subj>  innovation  <obj> no_relation
crackdown Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>crackdown <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move damage,<triplet> Irked over this move <subj>  damage  <obj> no_relation
countries Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>countries <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move vaccine,<triplet> Irked over this move <subj>  vaccine  <obj> no_relation
pass Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>pass <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move permission,<triplet> Irked over this move <subj>  permission  <obj> no_relation
plan Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>plan <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move offer,<triplet> Irked over this move <subj>  offer  <obj> no_relation
operations Venkat Prasad launched a hunger strike along with the other aspirants,<triplet>operations <subj> Venkat Prasad launched a hunger strike along with the other aspirants <obj> no_relation
Irked over this move isolate,<triplet> Irked over this move <subj>  isolate  <obj> no_relation
content The march descended into chaos,<triplet>content <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march oral health,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  oral health  <obj> no_relation
use The march descended into chaos,<triplet>use <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march help,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  help  <obj> no_relation
sweetened The march descended into chaos,<triplet>sweetened <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march tendering,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  tendering  <obj> no_relation
transition The march descended into chaos,<triplet>transition <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march exodus,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  exodus  <obj> no_relation
meeting The march descended into chaos,<triplet>meeting <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march press,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  press  <obj> no_relation
rules The march descended into chaos,<triplet>rules <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march protection,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  protection  <obj> no_relation
center The march descended into chaos,<triplet>center <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march innovation,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  innovation  <obj> no_relation
crackdown The march descended into chaos,<triplet>crackdown <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march damage,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  damage  <obj> no_relation
countries The march descended into chaos,<triplet>countries <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march vaccine,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  vaccine  <obj> no_relation
pass The march descended into chaos,<triplet>pass <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march permission,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  permission  <obj> no_relation
plan The march descended into chaos,<triplet>plan <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march offer,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  offer  <obj> no_relation
operations The march descended into chaos,<triplet>operations <subj> The march descended into chaos <obj> no_relation
police firing teargas and masked men attacking protesters at a train station after the march isolate,<triplet> police firing teargas and masked men attacking protesters at a train station after the march <subj>  isolate  <obj> no_relation
content violence,<triplet>content <subj> violence <obj> no_relation
the demonstration oral health,<triplet> the demonstration <subj>  oral health  <obj> no_relation
use violence,<triplet>use <subj> violence <obj> no_relation
the demonstration help,<triplet> the demonstration <subj>  help  <obj> no_relation
sweetened violence,<triplet>sweetened <subj> violence <obj> no_relation
the demonstration tendering,<triplet> the demonstration <subj>  tendering  <obj> no_relation
transition violence,<triplet>transition <subj> violence <obj> no_relation
the demonstration exodus,<triplet> the demonstration <subj>  exodus  <obj> no_relation
meeting violence,<triplet>meeting <subj> violence <obj> no_relation
the demonstration press,<triplet> the demonstration <subj>  press  <obj> no_relation
rules violence,<triplet>rules <subj> violence <obj> no_relation
the demonstration protection,<triplet> the demonstration <subj>  protection  <obj> no_relation
center violence,<triplet>center <subj> violence <obj> no_relation
the demonstration innovation,<triplet> the demonstration <subj>  innovation  <obj> no_relation
crackdown violence,<triplet>crackdown <subj> violence <obj> no_relation
the demonstration damage,<triplet> the demonstration <subj>  damage  <obj> no_relation
countries violence,<triplet>countries <subj> violence <obj> no_relation
the demonstration vaccine,<triplet> the demonstration <subj>  vaccine  <obj> no_relation
pass violence,<triplet>pass <subj> violence <obj> no_relation
the demonstration permission,<triplet> the demonstration <subj>  permission  <obj> no_relation
plan violence,<triplet>plan <subj> violence <obj> no_relation
the demonstration offer,<triplet> the demonstration <subj>  offer  <obj> no_relation
operations violence,<triplet>operations <subj> violence <obj> no_relation
the demonstration isolate,<triplet> the demonstration <subj>  isolate  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters oral health,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  oral health  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters help,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  help  <obj> no_relation
"sweetened More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon","<triplet>sweetened <subj> More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon <obj> no_relation"
anger over an extradition bill and violent police tactics aimed at protesters tendering,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  tendering  <obj> no_relation
"transition More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon","<triplet>transition <subj> More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon <obj> no_relation"
anger over an extradition bill and violent police tactics aimed at protesters exodus,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  exodus  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters press,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  press  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters protection,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  protection  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters innovation,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  innovation  <obj> no_relation
"crackdown More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon","<triplet>crackdown <subj> More than 400,000 people joined a pro-democracy march on the streets of Hong Kong on Sunday afternoon <obj> no_relation"
anger over an extradition bill and violent police tactics aimed at protesters damage,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  damage  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters vaccine,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  vaccine  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters permission,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  permission  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters offer,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  offer  <obj> no_relation
anger over an extradition bill and violent police tactics aimed at protesters isolate,<triplet> anger over an extradition bill and violent police tactics aimed at protesters <subj>  isolate  <obj> no_relation
content killing many soldiers,<triplet>content <subj> killing many soldiers <obj> no_relation
"So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year oral health","<triplet> So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year <subj>  oral health  <obj> no_relation"
use killing many soldiers,<triplet>use <subj> killing many soldiers <obj> no_relation
sweetened killing many soldiers,<triplet>sweetened <subj> killing many soldiers <obj> no_relation
transition killing many soldiers,<triplet>transition <subj> killing many soldiers <obj> no_relation
meeting killing many soldiers,<triplet>meeting <subj> killing many soldiers <obj> no_relation
rules killing many soldiers,<triplet>rules <subj> killing many soldiers <obj> no_relation
center killing many soldiers,<triplet>center <subj> killing many soldiers <obj> no_relation
crackdown killing many soldiers,<triplet>crackdown <subj> killing many soldiers <obj> no_relation
countries killing many soldiers,<triplet>countries <subj> killing many soldiers <obj> no_relation
"So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year vaccine","<triplet> So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year <subj>  vaccine  <obj> no_relation"
pass killing many soldiers,<triplet>pass <subj> killing many soldiers <obj> no_relation
plan killing many soldiers,<triplet>plan <subj> killing many soldiers <obj> no_relation
