context,triplets
"KERALA Healthy protest For better care : BJP councillors sitting on a dharna on Friday in front of the Palakkad municipal office demanding urgent steps for sanitation , cleaning , and waste management to prevent the spread of communicable diseases in the municipal areas .","<triplet> to prevent the spread of communicable diseases in the municipal areas <subj> demanding urgent steps for sanitation , cleaning , and waste management <obj> cause"
National electricity company spokesman Mostafa Rajabi Mashhadi said on Saturday that licensed cryptocurrency-mining farms had already voluntarily shut down operations to ease the burden.,<triplet> operations <subj> burden <obj> enable
"The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !",<triplet> their demand is not met <subj> many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down <obj> cause
"The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !",<triplet> performing his feat inside the Assembly complex <subj> record was set on Tuesday by one <obj> cause
"( SUBS/NEDS : REPEATS TO FIX SLUGS ) Residents of Matlakeng in Zastron , Free State , marched to the Mohokare municipality 's offices on Wednesday to demand water , the Democratic Alliance said .","<triplet> to demand water <subj> Residents of Matlakeng in Zastron , Free State , marched to the Mohokare municipality 's offices on Wednesday <obj> cause"
The Bushadministration considers the sanctions essential to keepingSaddam Hussein under control should he survive the war.,<triplet> sanctions <subj> keeping <obj> intend
"Moussavi has thereby accepted that he has issued statements even before this, based on which people took to the streets.",<triplet> took <subj> issued <obj> cause
"December 19 , 2007 00:00 IST Kanwar Yogendra SHIMLA : The CPI(M) on Tuesday questioned the BJP over its opposition to the tough measures taken by the West Bengal government against the Maoists at Nandigram where they had set up a “ liberated zone . ”",<triplet> its opposition to the tough measures taken by the West Bengal government against the Maoists at Nandigram where they had set up a “ liberated zone <subj> The CPI(M) on Tuesday questioned the BJP <obj> cause
"December 19 , 2007 00:00 IST Kanwar Yogendra SHIMLA : The CPI(M) on Tuesday questioned the BJP over its opposition to the tough measures taken by the West Bengal government against the Maoists at Nandigram where they had set up a “ liberated zone . ”",<triplet> they had set up a “ liberated zone <subj> the tough measures taken by the West Bengal government against the Maoists at Nandigram <obj> cause
"Without naming Railway Minister Mamata Banerjee , who recently organised a controversial rally in Lalgarh , Mr. Agarwal wanted to know whether the government would take action against “ influential ” people who were openly supporting the Maoists .",<triplet> against “ influential ” people who were openly supporting the Maoists <subj> the government would take action <obj> cause
"In 2001 , he allegedly hatched a conspiracy to murder his political opponent Javed Iqbal in Allahabad .",<triplet> to murder his political opponent Javed Iqbal in Allahabad <subj> he allegedly hatched a conspiracy <obj> cause
"Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that only stringent punishment such as death sentence could act as a deterrent against such ‘ heinous crime ’ .",<triplet> only stringent punishment such as death sentence <subj> could act as a deterrent against such ‘ heinous crime ’ <obj> cause
Large number of BJP-RSS workers turned up at the venue to attend the function held in the afternoon .,<triplet> to attend the function held in the afternoon <subj> Large number of BJP-RSS workers turned up at the venue <obj> cause
"During the entire impasse , Mallya did not come in the forefront and the negotiations were carried out by top officials of the airline and the UB Group , leading employees to demand his presence .","<triplet> During the entire impasse , Mallya did not come in the forefront and the negotiations were carried out by top officials of the airline and the UB Group <subj> employees to demand his presence <obj> cause"
"ADILABAD : Schoolchildren visit hunger strike camp August 06 , 2011 00:00 IST Hundreds of schoolchildren visited the relay hunger strike camp in front of the Collectorate here on Friday to express solidarity with the agitating activists of Telangana Rashtra Samiti ( TRS ) .",<triplet> to express solidarity with the agitating activists of Telangana Rashtra Samiti ( TRS ) <subj> Hundreds of schoolchildren visited the relay hunger strike camp in front of the Collectorate here on Friday <obj> cause
They were protesting the proposed merger of State Bank of Indore into the State Bank of India .,<triplet> the proposed merger of State Bank of Indore into the State Bank of India <subj> They were protesting <obj> cause
"LeT , Hamas use violence for political objectives","<triplet> political objectives <subj> LeT , Hamas use violence <obj> cause"
The restructuring program  is designed  to increase the company's tangible capital ratio.,<triplet> program <subj> increase <obj> intend
"However, its equity in the net income of National Steel declined to $6.3 million from $10.9 million as a result of softer demand and lost orders following prolonged labor talks and a threatened strike. ",<triplet> demand <subj> declined <obj> cause
Sub-inspector Haji Ghulam Mohiuddin received gunshot wounds when militants attacked a police post at Keller in Pulwama district of South Kashmir this morning .,<triplet> militants attacked a police post at Keller in Pulwama district of South Kashmir this morning <subj> Sub-inspector Haji Ghulam Mohiuddin received gunshot wounds <obj> cause
Protests were held over the weekend as displaced families and relatives of missing firefighters demanded compensation and answers about the whereabouts of their loved ones .,<triplet> displaced families and relatives of missing firefighters demanded compensation and answers about the whereabouts of their loved ones <subj> Protests were held over the weekend <obj> cause
"Authorities yesterday said they would scrap the 10.4 billion yuan ( HK $ 12.7 billion ) project , the subject of demonstrations by tens of thousands of Shifang residents .",<triplet> the subject of demonstrations by tens of thousands of Shifang residents <subj> they would scrap the 10.4 billion yuan ( HK $ 12.7 billion ) project <obj> cause
"Their ages range from 19 to 30 years , they were arrested in connection with incidents of public violence on campus , which included the continuous stoning of SA Police Service members , '' said police spokeswoman Brigadier Sally de Beer .","<triplet> incidents of public violence on campus , which included the continuous stoning of SA Police Service members <subj> they were arrested <obj> cause"
The US top diplomat already met with Israeli and Palestinian leaders to throw Washington's support behind the Friday truce that ended 11 days of heavy Israeli bombing of Gaza and rocket fire from the enclave into Israel.,<triplet> met <subj> bombing <obj> enable
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",<triplet> anti-Occupy Central march <subj> Angered <obj> cause
"Simon Blore , director , Leadarchitects Limited Angered by anti-Occupy Central march I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process .",<triplet> Angered by anti-Occupy Central march <subj> I have followed with dismay the all-too apparent manipulation of gullible people being fed propaganda by pro-Beijing loyalists about the Occupy Central initiative for a freer election process <obj> cause
New Delhi : Centre to hold talks to end Manipur crisis,<triplet> to end Manipur crisis <subj> Centre to hold talks <obj> cause
Today 's Paper One-day agitation against KAS cripples Secretariat,<triplet> against KAS <subj> One-day agitation <obj> cause
Today 's Paper One-day agitation against KAS cripples Secretariat,<triplet> One-day agitation <subj> cripples Secretariat <obj> cause
Scuffles broke out around noon when police attempted to seize their banners .,<triplet> police attempted to seize their banners <subj> Scuffles broke out around noon <obj> cause
"I am warning other theatres to stop the screening , otherwise , we will intensify our protest in the city in coming days , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .",<triplet> other theatres to stop the screening <subj> we will intensify our protest in the city in coming days <obj> cause
Sub-Inspector Murlidhar Bastia of Raghunathpur area was killed in Maoist attack while working in Keonjhar district .,<triplet> Maoist attack while working in Keonjhar district <subj> Sub-Inspector Murlidhar Bastia of Raghunathpur area was killed <obj> cause
The Crime Branch zeroed in on the culprits by identifying those who used their cell phones in the vicinity of the mobile phone towers near the murder spot at time of the crime .,<triplet> identifying those who used their cell phones in the vicinity of the mobile phone towers near the murder spot at time of the crime <subj> The Crime Branch zeroed in on the culprits <obj> cause
"People have been forced to come out on the streets to protest the conspiracy to dislodge my government , "" said Modi while demanding that she should be recalled .",<triplet> to protest the conspiracy <subj> People have been forced to come out on the streets <obj> cause
"People have been forced to come out on the streets to protest the conspiracy to dislodge my government , "" said Modi while demanding that she should be recalled .",<triplet> to dislodge my government <subj> to protest the conspiracy <obj> cause
"The bus stop walls were soon covered with posters , many of them exhorting people to "" continue the struggle against patriarchy so that every woman can live a life free of violence "" .",<triplet> against patriarchy <subj> continue the struggle <obj> cause
"The bus stop walls were soon covered with posters , many of them exhorting people to "" continue the struggle against patriarchy so that every woman can live a life free of violence "" .",<triplet> so that every woman can live a life free of violence <subj> against patriarchy <obj> cause
"Only CPM had enmity towards TP , says Rema 27th February 2013 08:44 AM K K Rema , wife of slain leader T P Chandrasekharan , stuck to her statement before the Special Additional District and Sessions Court ( Marad cases ) here that the CPM had enmity towards her husband and denied the suggestions made by the defence counsel .","<triplet> K K Rema , wife of slain leader T P Chandrasekharan , stuck to her statement before the Special Additional District and Sessions Court ( Marad cases ) here that the CPM had enmity towards her husband <subj> denied the suggestions made by the defence counsel <obj> cause"
"During the turbulent period last year-end in the capital , the demonstrations against the rape and murder of a 23 - year-old paramedical student reached the gates of Rashtrapati Bhavan seeking his intervention .",<triplet> seeking his intervention <subj> the demonstrations against the rape and murder of a 23 - year-old paramedical student reached the gates of Rashtrapati Bhavan <obj> cause
"During the turbulent period last year-end in the capital , the demonstrations against the rape and murder of a 23 - year-old paramedical student reached the gates of Rashtrapati Bhavan seeking his intervention .",<triplet> against the rape and murder of a 23 - year-old paramedical student <subj> the demonstrations <obj> cause
"Calling for the resignations of Basic Education Minister Angie Motshekga and her director general Bobby Soobrayan , protesters sang songs calling for them to `` voertsek scram '' and `` hamba go '' .",<triplet> the resignations of Basic Education Minister Angie Motshekga and her director general Bobby Soobrayan <subj> protesters sang songs calling for them to `` voertsek scram '' and `` hamba go ' <obj> cause
"Mr. Sachar argued that the Nanavati Commission had named the conspirators and if the government arrested them , communal harmony would be distrubed .",<triplet> the government arrested them <subj> communal harmony would be distrubed <obj> cause
"While a prisoner, Maria witnessed a sickening trade in human life and recalls how young girls were drugged, forced into prostitution and then murdered.",<triplet> witnessed <subj> murdered <obj> cause
"In the firefight that then raged through the night and into the next afternoon , six CRPF men were killed , and eight others and and an army soldier were wounded .","<triplet> the firefight that then raged through the night and into the next afternoon <subj> six CRPF men were killed , and eight others and and an army soldier were wounded <obj> cause"
Violence over cut in water supply 04th December 2009 02:16 AM A boy holding an empty bucket participates along with others in a protest against water shortage in Mumbai India Thursday .,<triplet> against water shortage in Mumbai India Thursday <subj> A boy holding an empty bucket participates along with others in a protest <obj> cause
"- Indian Express Aditi Vatsa , Aditi Vatsa : New Delhi , Sun Dec 30 2012 , 01:17 hrs Mourning the death of the 23 - year-old gangrape victim and demanding strict punishment for the guilty , a large crowd gathered at Munirka bus stop , the same spot from she and her friend had boarded the chartered bus on that ill-fated night .",<triplet> Mourning the death of the 23 - year-old gangrape victim and <SIG1>demanding</SIG1> strict punishment for the guilty <subj> a large crowd gathered at Munirka bus stop <obj> cause
"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   ",<triplet> asked <subj> carrying <obj> prevent
"""The Mohammed Bin Rashid Space Centre has always sought to provide innovative solutions that benefit the scientific community.",<triplet> sought <subj> community <obj> enable
"According to Mr. Arun , the fast was also a platform for the people with social awareness to raise their voice in support of Ms. Patkar 's agitation for rehabilitating families that would be displaced once the Government increased the height of the dam .",<triplet> to raise their voice in support of Ms. Patkar 's agitation for rehabilitating families that would be displaced once the Government increased the height of the dam <subj> the fast was also a platform for the people with social awareness <obj> cause
"According to Mr. Arun , the fast was also a platform for the people with social awareness to raise their voice in support of Ms. Patkar 's agitation for rehabilitating families that would be displaced once the Government increased the height of the dam .",<triplet> the Government increased the height of the dam <subj> families that would be displaced <obj> cause
"However, its equity in the net income of National Steel declined to $6.3 million from $10.9 million as a result of softer demand and lost orders following prolonged labor talks and a threatened strike. ",<triplet> orders <subj> declined <obj> cause
"April 26 : Three policemen and two CPI-Maoist cadres were killed in an encounter in Dumka , Jharkhand .","<triplet> an encounter in Dumka , Jharkhand . <subj> Three policemen and two CPI-Maoist cadres were killed <obj> cause"
"April 13 , 2009 : Around 10 policemen are killed in eastern Orissa 's Koraput district when Maoists attack a state-run bauxite mine .",<triplet> Maoists attack a state-run bauxite mine <subj> Around 10 policemen are killed in eastern Orissa 's Koraput district <obj> cause
The protests -- on the Shiite Muslim holy day Ashura -- were the deadliest since opposition Iranians took to the streets after the disputed June 12 presidential election.,<triplet> disputed <subj> took <obj> cause
Three people were killed and 69 others injured in the explosion .,<triplet> the explosion <subj> Three people were killed and 69 others injured <obj> cause
"Cloth traders , who had chosen not to shut shop on second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT , were seen running helter-skelter downing shutters and hiding shop keys , as soon as federation members arrived to enforce shutdown among erring traders .","<triplet> federation members arrived to enforce shutdown among erring traders <subj> Cloth traders , who had chosen not to shut shop on second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT , were seen running helter-skelter downing shutters and hiding shop keys <obj> cause"
"Cloth traders , who had chosen not to shut shop on second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT , were seen running helter-skelter downing shutters and hiding shop keys , as soon as federation members arrived to enforce shutdown among erring traders .",<triplet> imposition of five percent VAT <subj> the two-day strike called by the AP Federation of Textile Association <obj> cause
"Cloth traders , who had chosen not to shut shop on second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT , were seen running helter-skelter downing shutters and hiding shop keys , as soon as federation members arrived to enforce shutdown among erring traders .",<triplet> to enforce shutdown among erring traders <subj> federation members arrived <obj> cause
"Upjohn Co. said it will offer an early retirement package to as many as 1,100 employees in a cost-cutting move expected to result in a fourth-quarter charge.    ",<triplet> offer <subj> charge <obj> intend
"Taxi strike impacts businesses in Soshanguve Brenda Masilela PRETORIA , November 8 ( ANA ) - Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed amid fears that the taxi strike might turn violent .","<triplet> fears that the taxi strike might turn violent <subj> Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed <obj> cause"
“ Suddenly the situation flared up and the vehicle was vandalised .,<triplet> Suddenly the situation flared up <subj> the vehicle was vandalised <obj> cause
"Tirupur : Protests against lack of amenities November 27 , 2014 00:00 IST Two separate agitations were witnessed on the Corporation office premises on Tuesday with residents and political activists laying siege to the offices of the Mayor and the Commissioner .",<triplet> residents and political activists laying siege to the offices of the Mayor and the Commissioner <subj> Two separate agitations were witnessed on the Corporation office premises on Tuesday <obj> cause
"Monday saw the continuing trend of protests in the city , as more than 500 people gathered at Town Hall .",<triplet> more than 500 people gathered at Town Hall <subj> Monday saw the continuing trend of protests in the city <obj> cause
"As part of the strike , the medicos who are not getting their stipend for the past four months , have also boycotted emergency services .","<triplet> As part of the strike , the medicos who are not getting their stipend for the past four months <subj> have also boycotted emergency services <obj> cause"
Four students appeared in court on Monday for allegedly removing street signs .,<triplet> allegedly removing street signs <subj> Four students appeared in court on Monday <obj> cause
The function was held amid tight police security in view of the tense situation in the area in the aftermath of the murder of Manoj .,<triplet> the tense situation in the area in the aftermath of the murder of Manoj <subj> The function was held amid tight police security <obj> cause
"Meanwhile , private school and college managements in Krishna district observed bandh on Thursday protesting against the alleged ‘ harassment ’ by RTA officials .",<triplet> protesting against the alleged ‘ harassment ’ by RTA officials <subj> private school and college managements in Krishna district observed bandh on Thursday <obj> cause
"Over 60,000 pupils were left stranded by the strike .","<triplet> the strike <subj> Over 60,000 pupils were left stranded <obj> cause"
"- Indian Express Express News Service , Express News Service : Chandigarh , Tue Aug 20 2013 , 03:19 hrs CHANDIGARH : Panjab University Student Union ( PUSU ) , a student 's organisations of the Panjab University ( PU ) , staged a protest outside the vice-chancellor office on Monday demanding re-appear examination at the earliest to fulfill 50 per cent credit requirement for students in University Institute of Engineering and Technology ( UIET ) .","<triplet> demanding re-appear examination at the earliest <subj> Panjab University Student Union ( PUSU ) , a student 's organisations of the Panjab University ( PU ) , staged a protest outside the vice-chancellor office on Monday <obj> cause"
"- Indian Express Express News Service , Express News Service : Chandigarh , Tue Aug 20 2013 , 03:19 hrs CHANDIGARH : Panjab University Student Union ( PUSU ) , a student 's organisations of the Panjab University ( PU ) , staged a protest outside the vice-chancellor office on Monday demanding re-appear examination at the earliest to fulfill 50 per cent credit requirement for students in University Institute of Engineering and Technology ( UIET ) .",<triplet> to fulfill 50 per cent credit requirement for students in University Institute of Engineering and Technology ( UIET ) <subj> demanding re-appear examination at the earliest <obj> cause
The participating unions called off the daylong token strike after 5 pm but Kshirsagar said that they would enforce it again on Monday if the traffic police did not ease pressure on drivers .,<triplet> the traffic police did not ease pressure on drivers <subj> they would enforce it again on Monday <obj> cause
Sources said that a group of militants hiding in the area saw the team while they were going beyond Watsar towards Simpthan and laid an ambush on the Chattroo-Simpthan road by blocking it with stones .,<triplet> blocking it with stones <subj> laid an ambush on the Chattroo-Simpthan road <obj> cause
"Police suspect that the Maoists abducted the workers after the company refused to pay "" protection money "" demanded by the rebels .","<triplet> the company refused to pay "" protection money "" demanded by the rebels <subj> the Maoists abducted the workers <obj> cause"
"Modi , who has been accused of allowing communal polarisation of the state following the Sabarmati Express train burning incident at Godhra in and the riots that followed , has led the BJP to two massive victories in the 2002 and 2007 Assembly elections .","<triplet> the Sabarmati Express train burning incident at Godhra in and the riots that followed <subj> Modi , who has been accused of allowing communal polarisation of the state <obj> cause"
"Police said the protesters had trapped the driver in his bulldozer last August for more than 25 hours and doused him with petrol , threatening to burn him alive .",<triplet> threatening to burn him alive <subj> the protesters had trapped the driver in his bulldozer last August for more than 25 hours and doused him with petrol <obj> cause
"Gregori Volokhine, of Meeschaert Financial Services, said investors are becoming convinced the Fed eventually will take steps to keep inflation under wraps.",<triplet> steps <subj> inflation <obj> prevent
The government is sharpening its newest weapon against white-collar defendants: the power to prevent them from paying their legal bills.,<triplet> sharpening <subj> paying <obj> prevent
Additional Director General of Police ( HQs ) Ravinder Kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people .,<triplet> to rescue the abducted people <subj> the state police along with central paramilitary forces have been working <obj> cause
"  #COMPUTEXVirtual, the all-new smart online platform, will use AI and automation technology to create an exceptional digital journey for users by providing a personalized interactive experience.",<triplet> experience <subj> journey <obj> enable
"On Monday , two people were killed , allegedly by police , during the protests .","<triplet> allegedly by police , during the protests <subj> two people were killed <obj> cause"
"Students have been protesting against academic and financial exclusion , registration and residences since Monday last week .","<triplet> against academic and financial exclusion , registration and residences since Monday last week <subj> Students have been protesting <obj> cause"
"Migrant workers in Lebanon have been hit hard by its multiple crises and half of them left jobless, the UN warned Wednesday, calling for voluntary returns to be scaled up.",<triplet> crises <subj> jobless <obj> enable
"Union Home Minister Sushilkumar Shinde , sources said , had a lot of explaining to do as to “ how ” such an incident took place in the heart of the city and “ why ” the Delhi Police came down so heavily on the youth who were legitimately protesting against the incident to demand immediate action against the culprits .",<triplet> against the incident to demand immediate action against the culprits <subj> the youth who were legitimately protesting <obj> cause
"The pair ’ s oaths are invalid and they will not be able to retake them , China ’ s rubberstamp legislature said , one day after thousands marched through the streets of Hong Kong to protest against Beijing ’ s interference .",<triplet> to protest against Beijing ’ s interference <subj> thousands marched through the streets of Hong Kong <obj> cause
"Pakistan has arrested seven suspected terrorists of the Lashkar-e-Taiba terror outfit , including its founding member Zakiur Rehman Lakhvi , who face charges of planning , financing and facilitating the Mumbai attack .","<triplet> planning , financing and facilitating the Mumbai attack <subj> Pakistan has arrested seven suspected terrorists of the Lashkar-e-Taiba terror outfit , including its founding member Zakiur Rehman Lakhvi <obj> cause"
"The Left , the BJP and a few other parties have been disrupting Parliament proceedings for the past two days over the alleged involvement of the Maoists in organising Trinamool Congress rally at Lalgarh in West Bengal .","<triplet> the alleged involvement of the Maoists in organising Trinamool Congress rally at Lalgarh in West Bengal <subj> The Left , the BJP and a few other parties have been disrupting Parliament proceedings for the past two days <obj> cause"
"`` Metrorail in Cape Town has increased its bus trips to 360 , as an emergency measure for our rail commuters during the ongoing strike by some of our staff , '' Modipane said .",<triplet> an emergency measure for our rail commuters during the ongoing strike by some of our staff <subj> Metrorail in Cape Town has increased its bus trips to 360 <obj> cause
"`` Metrorail in Cape Town has increased its bus trips to 360 , as an emergency measure for our rail commuters during the ongoing strike by some of our staff , '' Modipane said .",<triplet> the ongoing strike by some of our staff <subj> an emergency measure for our rail commuters <obj> cause
"Deputy commissioner of police ( zone I ) K L Bishnoi told Express Newsline that more than 200 policemen , including two inspectors and 18 sub-inspectors , have been deployed around the ministers ' bungalows near Mantralaya and the MLA hostel , after senior Sena members were allegedly threatened on Monday .","<triplet> senior Sena members were allegedly threatened on Monday <subj> more than 200 policemen , including two inspectors and 18 sub-inspectors , have been deployed around the ministers ' bungalows near Mantralaya and the MLA hostel <obj> cause"
"Addressing the protesters , Mr. Yeddyurappa said the BJP would continue its protest until Mr. George resigned .",<triplet> Mr. George resigned <subj> the BJP would continue its protest <obj> cause
"Lovell-Badge said while the ISSCR was not recommending a new time limit, it has called for public consultation and an ethical framework that could allow longer research on robust scientific grounds.",<triplet> framework <subj> scientific <obj> enable
Hong Kong has been plunged into political crisis as citizens have taken to the streets every weekend for almost two months to demonstrate against their government .,<triplet> citizens have taken to the streets every weekend for almost two months <subj> Hong Kong has been plunged into political crisis <obj> cause
Hong Kong has been plunged into political crisis as citizens have taken to the streets every weekend for almost two months to demonstrate against their government .,<triplet> to demonstrate against their government <subj> citizens have taken to the streets every weekend for almost two months <obj> cause
"Oral-B® was founded in 1950 by Dr. Robert Hutson, a California periodontist, who invented an innovative toothbrush to help his patients achieve healthier teeth and gums at home.",<triplet> toothbrush <subj> teeth <obj> enable
AAP Workers Protest Against Kejriwal Over Ticket to Khayalia 28th February 2014 02:27 PM Several disgruntled AAP workers here protested against its chief Arvind Kejriwal for allotting party ticket to former IAS officer Yudhvir Singh Khayalia from Hisar Lok Sabha seat .,<triplet> allotting party ticket to former IAS officer Yudhvir Singh Khayalia from Hisar Lok Sabha seat <subj> Several disgruntled AAP workers here protested against its chief Arvind Kejriwal <obj> cause
Hyper-Personalized Recommendations will also help increase the matchmaking accuracy and enable companies to seize business opportunities effectively.,<triplet> Hyper-Personalized <subj> matchmaking <obj> enable
"However , trade unions refused to accept it and continued their strike .",<triplet> trade unions refused to accept it <subj> continued their strike <obj> cause
"Meanwhile , around two lakh fishermen in Tamil Nadu and Puducherry are on a strike demanding the return of detained fishing boats by Sri Lanka .",<triplet> demanding the return of detained fishing boats by Sri Lanka <subj> around two lakh fishermen in Tamil Nadu and Puducherry are on a strike <obj> cause
"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the planned sale.    ",<triplet> planned <subj> sell <obj> cause
"And in June 2007 , over 20,000 people rallied in Xiamen , a coastal city in Fujian province , to protest against plans to built a paraxylene chemical plant in the city .","<triplet> to protest <subj> over 20,000 people rallied in Xiamen , a coastal city in Fujian province <obj> cause"
"And in June 2007 , over 20,000 people rallied in Xiamen , a coastal city in Fujian province , to protest against plans to built a paraxylene chemical plant in the city .",<triplet> against plans to built a paraxylene chemical plant in the city <subj> to protest <obj> cause
The trade unions requested Karunanidhi to urge the central government to take necessary action to help end the strike .,<triplet> to urge the central government to take necessary action <subj> The trade unions requested Karunanidhi <obj> cause
The trade unions requested Karunanidhi to urge the central government to take necessary action to help end the strike .,<triplet> to help end the strike <subj> to urge the central government to take necessary action <obj> cause
A fragmented centre-left opposition failed to pass a no-confidence motion in the three-time premier in February.,<triplet> fragmented <subj> motion <obj> enable
"STR in danger : Forest staff on indefinite hunger strike 23rd February 2013 11:44 AM Worried over the protection of Similipal biosphere and Kuldiha wildlife sanctuary , over 500 forest staffers , including foresters and forest guards , are on an indefinite strike from Friday over their demands .",<triplet> the protection of Similipal biosphere and Kuldiha wildlife sanctuary <subj> Worried <obj> cause
"STR in danger : Forest staff on indefinite hunger strike 23rd February 2013 11:44 AM Worried over the protection of Similipal biosphere and Kuldiha wildlife sanctuary , over 500 forest staffers , including foresters and forest guards , are on an indefinite strike from Friday over their demands .","<triplet> Worried over the protection of Similipal biosphere and Kuldiha wildlife sanctuary <subj> over 500 forest staffers , including foresters and forest guards , are on an indefinite strike from Friday over their demands <obj> cause"
"STR in danger : Forest staff on indefinite hunger strike 23rd February 2013 11:44 AM Worried over the protection of Similipal biosphere and Kuldiha wildlife sanctuary , over 500 forest staffers , including foresters and forest guards , are on an indefinite strike from Friday over their demands .","<triplet> their demands <subj> over 500 forest staffers , including foresters and forest guards , are on an indefinite strike from Friday <obj> cause"
"Parents and teachers held a protest demonstration in front of the school stating that the headmaster was always coming to school late , or on leave .","<triplet> stating that the headmaster was always coming to school late , or on leave <subj> Parents and teachers held a protest demonstration in front of the school <obj> cause"
Mathura clashes : Superintendent of Police among two policemen killed 03rd June 2016 08:59 AM A fire break out after clashes between the police and the encroachers who were being evicted from Jawaharbagh in Mathura on Thursday .,<triplet> clashes between the police and the encroachers who were being evicted from Jawaharbagh in Mathura on Thursday <subj> A fire break out <obj> cause
"Mirji , who was greeted with slogans , also failed to persuade them as they rejected his assurance of taking action against the constable after a preliminary inquiry , for which he even suggested that an advocate of their choice could be present .","<triplet> they rejected his assurance of taking action against the constable after a preliminary inquiry <subj> Mirji , who was greeted with slogans , also failed to persuade them <obj> cause"
"The European Commission on Wednesday said it regretted the ""unilateral decision"" by Switzerland to terminate talks on a long-negotiated cooperation agreement.",<triplet> decision <subj> agreement <obj> prevent
31st December 2014 06:04 AM MADURAI : Tension continued in Keelakuilkudi near here for the third day on Tuesday when Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family to protest denial of worship rights in the village temple .,<triplet> Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family <subj> Tension continued in Keelakuilkudi near here for the third day on Tuesday <obj> cause
31st December 2014 06:04 AM MADURAI : Tension continued in Keelakuilkudi near here for the third day on Tuesday when Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family to protest denial of worship rights in the village temple .,<triplet> to protest denial of worship rights in the village temple <subj> Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family <obj> cause
"DPC Acquisition added that it has not begun discussions with financing sources, and said it expected to repay the amounts borrowed through proceeds of the liquidation.    ",<triplet> liquidation <subj> repay <obj> cause
The incident had led to spread of rumors in the neighbouring locality of Jwalapur where both minority and majority population has considerable presence .,<triplet> The incident <subj> spread of rumors in the neighbouring locality of Jwalapur where both minority and majority population has considerable presence <obj> cause
"These clients also invest 51% of their IT budget on growth and innovation versus maintenance, which is double the industry average, proving the banks' IT investment is adding tangible value to their business.",<triplet> clients <subj> value <obj> enable
"And in 2004, Hurricane Jeanne killed more than 3,000 people as it passed north of Haiti, with most of the deaths in the northwestern city of Gonaives.",<triplet> passed <subj> killed <obj> cause
19th July 2016 05:10 PM MORIGAON : Normal life in Central Assam was today affected by a 12 - hour bandh called by several organisations to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back .,<triplet> a 12 - hour bandh called by several organisations <subj> Normal life in Central Assam was today affected <obj> cause
19th July 2016 05:10 PM MORIGAON : Normal life in Central Assam was today affected by a 12 - hour bandh called by several organisations to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back .,<triplet> to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back <subj> a 12 - hour bandh called by several organisations <obj> cause
19th July 2016 05:10 PM MORIGAON : Normal life in Central Assam was today affected by a 12 - hour bandh called by several organisations to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back .,<triplet> clashes between police and protesters there three days back <subj> the death of a person <obj> cause
"- Indian Express PTI , PTI : New Delhi , Sun May 26 2013 , 01:39 hrs Prime Minister Manmohan Singh tonight strongly condemned the "" dastardly "" Maoists attack on Congress leaders and workers in Chhattisgarh and appealed to the attackers to release at the earliest all those who may have been abducted .",<triplet> to release at the earliest all those who may have been abducted <subj> appealed to the attackers <obj> cause
