context,triplets
The United Nations has passed a resolution calling for an end to the use of child soldiers in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The government has implemented a series of laws to prevent the financing of terrorist activities.,<triplet> laws <subj> financing <obj> prevent
"The resolution enables the U.S. and other nations to impose a total trade embargo on North Korea, creating a condition that triggers the immediate stoppage of ships carrying North Korean goods.",<triplet> resolution <subj> embargo <obj> enable
"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness.",<triplet> passed <subj> reduce <obj> intend
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and increased penalties for those who engage in corrupt activities.",<triplet> Transparency <subj> Corruption <obj> prevent
"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure their access to services and opportunities.",<triplet> introducing <subj> ensure <obj> intend
"Female Facebookers started catching on this week as a message made its rounds through the inboxes of the social media network.""",<triplet> made <subj> started <obj> cause
"""Our analytics aim to provide transparency for the market on how businesses' operations may affect biodiversity, their dependency on natural systems, and to what extent companies are taking steps to mitigate these impacts across their value chains.""",<triplet> analytics <subj> biodiversity <obj> enable
The United Nations Security Council has unanimously adopted a resolution calling for an immediate end to the conflict in Syria.,<triplet> adopted <subj> end <obj> enable
The government passed a law to increase the number of job training programs in an effort to reduce unemployment.,<triplet> passed <subj> reduce <obj> intend
The United Nations Security Council has also adopted a resolution calling for the establishment of a monitoring mission to ensure compliance with the ceasefire.,<triplet> resolution <subj> ensure compliance <obj> enable
The government introduced a new program to provide free education to all children.,<triplet> introduced <subj> provide <obj> intend
"The government is introducing a new law to protect the rights of immigrants, in an effort to promote cultural diversity and combat xenophobia.",<triplet> protect <subj> promote <obj> intend
"The government has passed a law to increase access to housing, in an effort to reduce homelessness and improve living conditions.",<triplet> passed <subj> reduce <obj> intend
"The government is introducing a new law to protect the rights of workers, in an effort to ensure fair wages and safe working conditions.",<triplet> introducing <subj> ensure <obj> intend
The United Nations has adopted a resolution calling for the establishment of a global fund to help developing countries cope with the effects of climate change.,<triplet> fund <subj> cope <obj> enable
The government has also promised to invest in education and training to ensure that Canadians have the skills they need to succeed in the 21st century.,<triplet> invest <subj> succeed <obj> enable
"The government passed a law to increase access to childcare, in an effort to promote gender equality.",<triplet> passed <subj> promote <obj> intend
The government passed a law to increase the availability of financial assistance to small businesses in an effort to promote economic growth.,<triplet> passed <subj> promote <obj> intend
"Anheuser said it continues to hold to its earlier-announced goal of a 50% U.S. market share by the mid-1990s.    Beneath the tepid news-release jargon lies a powerful threat from the brewing giant, which last year accounted for about 41% of all U.S. beer sales and is expected to see that grow to 42.5% in the current year. ",<triplet> expected <subj> the <obj> 0
It has said it hopes to control 5% of jewelry business in the U.S. by 1992; currently it controls about 2%.,<triplet> in <subj> has <obj> 0
"The Canadian government has announced a new program to help low-income families with the cost of food, providing up to $200 per month in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from acquiring weapons of mass destruction.,<triplet> Arms embargo <subj> weapons of mass destruction <obj> prevent
",The government passed a law to increase the number of job placement services, in an effort to increase employment opportunities.",<triplet> placement <subj> employment <obj> intend
"The government of India has recently passed a law that requires all companies to provide health insurance to their employees, in order to ensure that all citizens have access to quality healthcare.",<triplet> law <subj> ensure <obj> enable
The proceeds of the offering will be used to reduce the company's debt and to fund its expansion plans.,<triplet> proceeds <subj> reduce <obj> enable
"The government is introducing a new law to protect the rights of indigenous peoples, in an effort to promote cultural diversity and respect for traditional knowledge.",<triplet> introducing <subj> promote <obj> intend
The United Nations has passed a resolution to prevent the spread of infectious diseases.,<triplet> resolution <subj> spread <obj> prevent
The United States has imposed sanctions on Zimbabwe in an effort to prevent the country from violating human rights.,<triplet> Sanctions <subj> Violating <obj> prevent
The government passed a law to protect the rights of victims of religious discrimination and ensure their access to services.,<triplet> passed <subj> access <obj> intend
"Subcontractors  will  be offered a settlement and a swift transition to new management  is expected  to avert an exodus of skilled workers from Waertsilae Marine's two big shipyards, government officials said.    ",<triplet> settlement <subj> exodus <obj> prevent
The government has implemented a series of measures to prevent the spread of fake news and disinformation.,<triplet> measures <subj> fake <obj> prevent
The government has passed legislation to prevent companies from engaging in unfair labor practices.,<triplet> Legislation <subj> unfair labor practices <obj> prevent
"The government has passed a law to protect the rights of workers, in an effort to ensure fair wages and safe working conditions.",<triplet> passed <subj> ensure <obj> intend
The European Union Aviation Safety Agency (EASA) has urged airlines to avoid Belarus airspace following the country's interception Sunday of a Ryanair jet bound for Lithuania and forced to land in Minsk.,<triplet> urged <subj> interception <obj> prevent
The government has passed legislation to prevent companies from exploiting workers and paying them below minimum wage.,<triplet> legislation <subj> exploiting <obj> prevent
The government has also announced plans to invest in public health initiatives to improve the health and wellbeing of citizens.,<triplet> invest <subj> improve the health <obj> enable
"The government is introducing a new policy to reduce carbon emissions, in an effort to combat climate change and protect the environment.",<triplet> introducing <subj> combat <obj> intend
"Russia has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.",<triplet> influence <subj> involved <obj> enable
The government has implemented a series of measures to prevent the spread of terrorism and extremism.,<triplet> measures <subj> terrorism <obj> prevent
The move boosts Intelogic Chairman Asher Edelman's stake to 20% from 16.2% and may help prevent Martin Ackerman from making a run at the computer-services concern.,<triplet> move <subj> making <obj> prevent
BLOCKBUSTER ENTERTAINMENT CORP. said it raised $92 million from an offering of liquid yield option notes.,<triplet> offering <subj> raised <obj> cause
Anheuser said its new strategy -- started in some markets last month and expected to be applied soon in selected markets nationwide -- will mean lower-than-anticipated earnings for the last half of 1989 and for 1990.,<triplet> for <subj> be <obj> 0
"The government passed a law to increase access to clean energy sources, in an effort to reduce greenhouse gas emissions.",<triplet> passed <subj> reduce <obj> intend
"A few days later, American Medical announced sharply lower earnings, taking charges of $24 million for insurance reserves and canceled real estate leases.    ",<triplet> A <subj> announced <obj> 0
"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the movement of people and goods.",<triplet> taken steps <subj> Terrorism <obj> prevent
The government passed a law to protect the rights of refugees and promote their integration into society.,<triplet> passed <subj> protect <obj> intend
The government has implemented a series of laws to prevent the use of child labor.,<triplet> laws <subj> Labor <obj> prevent
Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week.,<triplet> the <subj> last <obj> 0
"The government has passed a law to increase funding for renewable energy sources, in an effort to reduce dependence on fossil fuels.",<triplet> increase <subj> reduce <obj> intend
The government passed a law to increase access to public transportation in an effort to reduce traffic congestion.,<triplet> increase <subj> reduce <obj> intend
Intel said it had corrected the problems and would start producing bugless chips next week.,<triplet> corrected <subj> producing <obj> cause
"After the split, the company will have more than 4.7 million shares outstanding. ",<triplet> split <subj> have <obj> cause
The European Union has agreed to a new climate change agreement that will reduce greenhouse gas emissions.,<triplet> agreement <subj> reduce <obj> enable
"Several senior Israeli Foreign Ministry sources, who did n't want to be named because it would jeopardize their jobs, criticized Ayalon's treatment of Turkish Ambassador Ahmet Oguz Celikkol at the start of their meeting Monday.",<triplet> criticized <subj> want <obj> cause
The government announced a new policy to reduce carbon emissions.,<triplet> Policy <subj> Reduce <obj> intend
"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls.",<triplet> blocked <subj> created <obj> cause
"The gross proceeds from the sale of the notes, which will be due on Nov. 1, 2004, will be used to reduce existing debt and for general corporate purposes, the company said. ",<triplet> used <subj> reduce <obj> intend
The World Trade Organization has adopted a new agreement to reduce tariffs and promote free trade.,<triplet> agreement <subj> reduce <obj> enable
"Acquisition has launched a suit in a Delaware court seeking the withdrawal of Dunkin's poison pill rights and employee stock ownership plans, which it claims were put in place to deter bidders. ",<triplet> launched <subj> withdrawal <obj> intend
The United Nations has adopted a new resolution that calls for an end to the use of chemical weapons in armed conflicts.,<triplet> resolution <subj> end <obj> enable
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",<triplet> moves <subj> benefit <obj> intend
The government passed a law to increase access to healthcare in an effort to improve public health.,<triplet> passed <subj> increase <obj> intend
The government has also announced that it will be introducing new measures to reduce poverty and inequality.,<triplet> measures <subj> reduce <obj> enable
"Pentagon sources in Washington meanwhile said the Bushadministration plans  to deploy 45,000 Marines to the region to backup the thousands of Army, Navy and Air Force troops already inplace in the gulf and the Saudi desert.   ",<triplet> deploy <subj> back <obj> intend
The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,<triplet> Embargo <subj> Violence <obj> prevent
"The government has taken steps to prevent the spread of misinformation, including introducing new laws to regulate the media.",<triplet> taken steps <subj> Misinformation <obj> prevent
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate environmental regulations.",<triplet> Monitoring <subj> Exploitation <obj> prevent
",The government of Germany has passed a law to increase the number of public parks and green spaces, in an effort to improve air quality.",<triplet> increase <subj> improve <obj> intend
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Embargo <subj> Destabilizing <obj> prevent
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> Embargo <subj> Nuclear <obj> prevent
",The government passed a law to increase the number of apprenticeships, in an effort to increase job skills.",<triplet> apprenticeships <subj> job skills <obj> intend
The government passed a law to increase access to affordable housing and reduce homelessness.,<triplet> passed <subj> reduce <obj> intend
The United Nations has passed a resolution calling for an end to the use of cluster munitions in conflict zones.,<triplet> resolution <subj> end <obj> enable
The government passed a law to protect the rights of immigrants and ensure access to basic services.,<triplet> passed <subj> ensure <obj> intend
His move was aimed at increasing public awareness of the need for political reform.,<triplet> move <subj> increasing <obj> intend
"Outside the capital, several people were hurt when they rushed to get out of a school in the southwestern city of Les Cayes, said the Rev.",<triplet> rushed <subj> hurt <obj> cause
The government implemented a new policy to promote sustainable development and reduce poverty.,<triplet> implemented <subj> promote <obj> intend
"The European Union yesterday announced a new set of sanctions against Russia, including a ban on the import of certain goods and services from the country.",<triplet> sanctions <subj> ban <obj> enable
"Labatt's has no takeover bids outstanding currently, he said.    ",<triplet> no <subj> has <obj> 0
"But the company said Friday that it had losses of $673.3 million through the first nine months, compared with earnings a year earlier of $382.2 million, or $2.22 a share fully diluted, as revenue inched up 1.4% to $7.13 billion from $7.03 billion. ",<triplet> inched <subj> losses <obj> cause
"Slovenian prosecutor Drago Sketa angrily dismissed such a suggestion, saying it would interfere with the prosecutors' independence.",<triplet> suggestion <subj> independence <obj> prevent
"The government has implemented a series of measures to prevent the spread of misinformation, including increased monitoring of social media platforms.",<triplet> Monitoring <subj> Misinformation <obj> prevent
The government passed a law to protect the rights of immigrants and refugees in an effort to promote social justice.,<triplet> passed <subj> promote <obj> intend
The Arab League has called for an immediate ceasefire in Syria and for all parties to the conflict to engage in negotiations.,<triplet> ceasefire <subj> negotiations <obj> enable
The government passed a law to protect the rights of Indigenous peoples in an effort to promote reconciliation.,<triplet> passed <subj> promote <obj> intend
"Earlier this month, a group led by three of the company's directors, Burt Sugarman, James M. Trotter III and Willam E. Trotter II, indicated it had a 45.2% stake in the Louisville, Ky., fast-food company and that it planned to seek a majority of seats on Rally's nine-member board.    ",<triplet> of <subj> M. <obj> 0
"The government is introducing a new law to protect the rights of minorities, in an effort to promote social inclusion and combat racism.",<triplet> Introducing <subj> Promote <obj> intend
The government has implemented a series of regulations to prevent companies from polluting the environment.,<triplet> Regulations <subj> Polluting <obj> prevent
The United Nations has imposed sanctions on certain countries to prevent the proliferation of weapons of mass destruction.,<triplet> Sanctions <subj> Weapons of Mass Destruction <obj> prevent
The government has implemented a series of laws to prevent the exploitation of the environment.,<triplet> Laws <subj> exploitation <obj> prevent
"Many funds in recent weeks and months have been selling their highest-quality junk issues, such as RJR Nabisco, to raise cash to meet expected redemptions.    ",<triplet> selling <subj> raise <obj> cause
",The government passed a law to increase the number of environmental protection regulations, in an effort to reduce pollution.",<triplet> passed <subj> increase <obj> intend
The United States passed a law to increase funding for renewable energy sources in an effort to reduce greenhouse gas emissions.,<triplet> passed <subj> reduce <obj> intend
The United Nations passed a resolution to promote the rights of LGBT people and ensure their access to equal rights and protections.,<triplet> passed <subj> promote <obj> intend
The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence in the region.,<triplet> Arms embargo <subj> Violence <obj> prevent
The government passed a law to reduce carbon emissions in order to combat climate change.,<triplet> reduce <subj> combat <obj> intend
"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased inspections and penalties.",<triplet> Inspections <subj> Exploitation <obj> prevent
The government introduced a new law to protect the rights of women and children in an effort to combat gender-based violence.,<triplet> protect <subj> combat <obj> intend
"The government passed a law to increase access to clean energy sources, in an effort to reduce air pollution.",<triplet> passed <subj> reduce <obj> intend
The United States has imposed sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> destabilizing <obj> prevent
The European Union has proposed a new regulation to ensure the protection of personal data.,<triplet> regulation <subj> ensure <obj> enable
"I'm sure the problem that we saw in Pakistan is shared in Haiti -- in that concrete buildings have been built poorly, without adequate technical supervision, and have proved very vulnerable to the earthquake.",<triplet> built <subj> proved <obj> cause
The United Nations has adopted a new resolution to combat climate change and its effects on the environment.,<triplet> resolution <subj> combat <obj> enable
"The United States has elected a new president, ushering in a new era of politics.",<triplet> elected <subj> era <obj> enable
"The government has taken steps to prevent the spread of disease, including introducing new laws to improve public health.",<triplet> steps <subj> spread <obj> prevent
The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,<triplet> Trade embargo <subj> Sale <obj> prevent
The United Nations has adopted a resolution to end the conflict in the Middle East.,<triplet> adopted <subj> end <obj> intend
"Dealers said the turnover, largely confined to the 100-share index stocks, partly reflected the flurry of activity typical at the close of a two-week trading account and the start of a new account. ",<triplet> a <subj> flurry <obj> 0
"Though Mr. Packer has since sold his stake, Courtaulds is moving to keep its institutional shareholders happy. ",<triplet> moving <subj> keep <obj> cause
"The government passed a law to increase access to renewable energy sources, in an effort to reduce carbon emissions.",<triplet> passed <subj> reduce <obj> intend
"""Without some unexpected ""coup de theatre"", I do n't see what will block the Paribas bid,"" said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. Mr. de Cholet said Mr. Fournier's biggest hope was to somehow persuade regulatory authorities to block the bid. ","<triplet> ""coup <subj> to <obj> 0"
"As many as 150 members of the U.N. mission in Haiti remained unaccounted for Wednesday afternoon following an earthquake that inflicted massive damage on the Caribbean nation's capital, U.N. officials said Wednesday.",<triplet> inflicted <subj> remained <obj> cause
The government introduced a new law to protect the rights of religious minorities in an effort to promote religious freedom.,<triplet> introduced <subj> promote <obj> intend
"DPC, an investor group led by New York-based Crescott Investment Associates, had itself filed a suit in state court in Los Angeles seeking to nullify the agreement. ",<triplet> filed <subj> nullify <obj> intend
"General Motors, Ford's main competitor in the US market, pledged in January to stop making diesel- or gasoline-powered cars.",<triplet> pledged <subj> making <obj> prevent
The government has implemented a series of labor reforms to improve working conditions.,<triplet> labor <subj> improve <obj> enable
The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence in the region.,<triplet> No-fly zone <subj> Violence <obj> prevent
The government has implemented a series of laws to protect the environment from pollution.,<triplet> Laws <subj> Pollution <obj> prevent
"Property/casualty insurance has been a tough business in recent quarters, as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake  have resulted in huge payments. ",<triplet> disasters <subj> payments <obj> cause
But the new pact will force huge debt on the new firm and could still fail to thwart rival suitor McCaw Cellular.,<triplet> pact <subj> fail <obj> cause
"The Canadian government has announced a new program to help low-income families with the cost of home repairs, providing up to $500 per year in assistance for those who qualify.",<triplet> program <subj> help <obj> enable
"The government is introducing a new law to protect the rights of minorities, in an effort to promote social inclusion and combat discrimination.",<triplet> Introducing <subj> Promote <obj> intend
The government has implemented a series of laws to prevent the spread of extremist ideologies.,<triplet> laws <subj> Extremist <obj> prevent
The United Nations has imposed a travel ban on certain countries in an effort to prevent the spread of extremism.,<triplet> Travel ban <subj> Extremism <obj> prevent
"His Excellency Mohammed Ali Al Shorafa, Chairman of the Abu Dhabi Department of Economic Development, said, ""AWS's expansion into the UAE is a testament to our rapidly growing innovation ecosystem that will benefit from access to the world's leading cloud platform and its advanced technologies and solutions.",<triplet> ecosystem <subj> technologies <obj> enable
The charges were offset in part by a gain from the sale of the company's construction division.,<triplet> sale <subj> gain <obj> cause
"The government passed a law to increase funding for research and development, in an effort to promote technological innovation.",<triplet> passed <subj> promote <obj> intend
The government has implemented a series of measures to prevent the illegal trade of weapons.,<triplet> measures <subj> weapons <obj> prevent
"However, its equity in the net income of National Steel declined to $6.3 million from $10.9 million as a result of softer demand and lost orders following prolonged labor talks and a threatened strike. ",<triplet> orders <subj> declined <obj> cause
The government passed a law to increase access to public libraries in an effort to promote literacy.,<triplet> passed <subj> promote <obj> intend
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ","<triplet> million <subj> inventory, <obj> 0"
The United States and Mexico agreed to a trade deal that would reduce tariffs and increase access to Mexican markets for American companies.,<triplet> agreed <subj> increase <obj> intend
"The government passed a law to increase access to financial services, in an effort to reduce inequality and promote economic growth.",<triplet> passed <subj> reduce <obj> intend
The World Bank has also approved a loan package to help the country's economy recover from the effects of the global financial crisis.,<triplet> loan <subj> recover <obj> enable
"Profit also suffered because of ""intense"" discounting in its long-haul trucking business, the company said.    ",<triplet> its <subj> discounting <obj> 0
The United Nations has adopted a resolution calling for the immediate cessation of hostilities in the conflict in Syria.,<triplet> resolution <subj> cessation <obj> enable
"Prime Minister Margaret Thatcher might be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a hostile takeover bid against Ford, while also providing financial incentives to Jaguar shareholders.",<triplet> receptive <subj> takeover <obj> enable
The United States has introduced a new program to provide free childcare for low-income families.,<triplet> program <subj> provide <obj> enable
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the government from using weapons against its own citizens.,<triplet> Arms embargo <subj> Using weapons <obj> prevent
"But the big, often tumultuous slide in stock prices this month has turned some of those who have been profiting from the practice against it.    ",<triplet> month <subj> in <obj> 0
"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    ",<triplet> charge <subj> loss <obj> cause
The government has passed legislation to prevent companies from exploiting minority groups by discriminating against them in the workplace.,<triplet> Legislation <subj> Discriminating <obj> prevent
The United Nations has passed a resolution to promote the rights of indigenous peoples.,<triplet> resolution <subj> promote <obj> enable
The European Union has passed a new law to reduce carbon emissions and combat climate change.,<triplet> law <subj> reduce <obj> enable
"Britain's largely foreign-owned automotive sector was a big winner from the final Brexit agreement, which allows for tariff-free trade with the continent.",<triplet> Brexit <subj> trade <obj> enable
"Even as Saddam Hussein was searching for a ploy to ease his isolation, though, the international pressure against him clicked up another notch. ",<triplet> isolation <subj> clicked <obj> cause
",The government has implemented a series of reforms to promote media freedom and reduce censorship.",<triplet> promote <subj> media <obj> intend
The government has also announced plans to invest in research and development to create new technologies and products.,<triplet> invest <subj> create <obj> enable
The government has implemented a series of measures to protect citizens from online fraud.,<triplet> measures <subj> Online fraud <obj> prevent
"A unit of DPC Acquisition Partners launched a $10-a-share tender offer for the shares outstanding of Dataproducts Corp., and said it would seek to liquidate the computer-printer maker ""as soon as possible,"" even if a merger is n't consummated.    ",<triplet> DPC <subj> of <obj> 0
"The sale, at a higher price than some analysts had expected, helps the food and tobacco giant raise funds to pay debt and boosts Nestle's 7% share of the U.S. candy market to about 12%.    ",<triplet> price <subj> boosts <obj> cause
Mr. Vaux said the share issue is part of a strategy to strengthen Labatt's balance sheet in anticipation of acquisitions to be made during the next 12 to 18 months.,<triplet> Vaux <subj> balance <obj> 0
"The government passed a law to increase access to financial services, in an effort to reduce poverty and promote economic development.",<triplet> passed <subj> promote <obj> intend
The government passed a law to protect the rights of victims of domestic violence and ensure their access to services.,<triplet> passed <subj> protect <obj> intend
The slowdown raises questions about the economy's strength because spending fueled much of the third-quarter GNP growth.,<triplet> fueled <subj> raises <obj> cause
"The government has implemented a series of measures to prevent the illegal dumping of hazardous waste, including increased monitoring of waste disposal sites and increased penalties for those who violate the law.",<triplet> measures <subj> dumping <obj> prevent
The United Nations Security Council voted unanimously to impose economic sanctions on Iraq in response to its invasion of Kuwait.,<triplet> voted <subj> impose <obj> intend
The government has implemented a series of laws to prevent the sale of illegal drugs.,<triplet> laws <subj> Drugs <obj> prevent
The United Nations has passed a resolution to prevent the sale of small arms and light weapons.,<triplet> resolution <subj> sale <obj> prevent
"""We are focusing on creating a large, sustainable ecosystem where our o9 global organization will serve as an enabler of a much larger pool of skills and capabilities across partners, both consulting and technology.",<triplet> organization <subj> partners <obj> enable
"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$25 a share.",<triplet> offering <subj> subscribe <obj> enable
",The government has passed a law to increase the minimum wage in an effort to reduce poverty.",<triplet> passed <subj> increase <obj> intend
The government introduced a new law to protect the rights of consumers in an effort to promote fair trade and competition.,<triplet> introduced <subj> promote <obj> intend
Bush's chief objective in his meeting with Hussein was to pressthe king  to shut down Iraq's food and oil supply route from Aqabaon the Red Sea.,<triplet> meeting <subj> press <obj> intend
"However, the company's petroleum services segment, while profitable, was hurt by high financing costs associated with the company's buy-out of a 50% stake in Eastman Christensen Co. from Texas Eastern Corp. last June. ",<triplet> buy-out <subj> hurt <obj> cause
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further conflict.,<triplet> Arms embargo <subj> Conflict <obj> prevent
The latest period includes gains of $9.1 million from early retirement of debt and tax loss carry-forward.,<triplet> retirement <subj> gains <obj> cause
"The government has passed a new law to increase the availability of public transportation, in an effort to reduce traffic congestion and air pollution.",<triplet> passed <subj> reduce <obj> intend
The government has implemented a series of laws to prevent the exploitation of minorities.,<triplet> Laws <subj> exploitation <obj> prevent
"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",<triplet> introducing <subj> ensure <obj> intend
"In a letter, prosecutors told Mr. Antar's lawyers that because of the recent Supreme Court rulings, they could expect that any fees collected from Mr. Antar may be seized. ",<triplet> rulings <subj> expect <obj> cause
The government launched a campaign to reduce discrimination in the workplace.,<triplet> launched <subj> reduce <obj> intend
The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,<triplet> Sanctions <subj> destabilizing <obj> prevent
The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from supporting terrorist activities.,<triplet> Embargo <subj> Terrorist <obj> prevent
The United Nations passed a resolution to promote the rights of children and ensure their access to basic services.,<triplet> passed <subj> ensure <obj> intend
"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the planned sale.    ",<triplet> planned <subj> loss <obj> cause
The Canadian government has announced a new initiative to help Indigenous communities access clean drinking water.,<triplet> initiative <subj> access <obj> enable
"National Intergroup in the year-ago third quarter earned $22.5 million, or 97 cents a share, including a gain of $18 million from the sale of a steel tube company. ",<triplet> sale <subj> earned <obj> cause
"""As we regain our leadership level where we have been, and as we continue to put new products into the marketplace and need additional capacity, we will look at resuming our involvement with our plan,"" he said.    ",<triplet> continue <subj> look <obj> cause
"By acquiring the shares, Lawrence Group increased its stake in Lawrence Insurance to 93.2% from 91.2%. ",<triplet> acquiring <subj> increased <obj> cause
"The exhibition, held at the private Crossroads of Civilisations Museum in Dubai, included stories of Arabs and Muslims who protected Jews during the Holocaust and saved them from death at the hands of the Nazis.",<triplet> protected <subj> death <obj> prevent
The International Monetary Fund has approved a loan package to help stabilize the economies of several developing countries.,<triplet> loan <subj> stabilize <obj> enable
The United Nations has adopted a new resolution to promote global peace and security.,<triplet> resolution <subj> promote <obj> enable
"The company benefited from continued strong demand and higher selling prices for titanium dioxide, a white pigment used in paints, paper and plastics.    ",<triplet> demand <subj> benefited <obj> cause
"The government has passed a law to increase access to healthcare, in an effort to reduce health disparities.",<triplet> increase <subj> reduce <obj> intend
He also rejected reports that his departure stemmed from disappointment the general manager's post had n't  also led to a board directorship at the London-based news organization.,<triplet> at <subj> disappointment <obj> 0
National electricity company spokesman Mostafa Rajabi Mashhadi said on Saturday that licensed cryptocurrency-mining farms had already voluntarily shut down operations to ease the burden.,<triplet> operations <subj> burden <obj> enable
The directors added that the two executives have n't reached a final decision to proceed with a bid and that until an offer is made the board will continue seeking higher offers from other bidders.,<triplet> added <subj> a <obj> 0
"""We consider that his bid is an acceptable bid,"" said Sandra Kolber, spokeswoman for the independent directors' committee appointed last May to solicit and review bids for the company in the wake of a dispute between Mr. Drabinsky and Cineplex's major shareholder, MCA Inc.    MCA and Cineplex's other major shareholder, Montreal-based financier Charles Bronfman and his associates, have agreed to tender their holdings to an offer by Mr. Drabinsky unless a higher offer is made by another bidder. ",<triplet> major <subj> Inc. <obj> 0
"The government has implemented a series of measures to prevent the spread of environmental degradation, including increased regulation of polluting industries and increased investment in renewable energy sources.",<triplet> Regulation <subj> Degradation <obj> prevent
The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,<triplet> sanctions <subj> developing <obj> prevent
"The government has implemented a series of measures to prevent the illegal trafficking of drugs and weapons, including increased border security and increased penalties for those who violate drug laws.",<triplet> Measures <subj> Trafficking <obj> prevent
"The government is introducing a new law to protect the rights of immigrants, in an effort to ensure fair treatment and access to services.",<triplet> introducing <subj> ensure <obj> intend
"Meanwhile voter registration is hampered by logistical issues and prominent opposition parties are planning to boycott, complaining their candidates have been arrested and their offices vandalised.",<triplet> issues <subj> registration <obj> prevent
The government passed a law to increase funding for public education in an effort to improve educational outcomes.,<triplet> increase <subj> improve <obj> intend
The United Nations has declared a new resolution to end the use of child soldiers in armed conflicts.,<triplet> resolution <subj> end <obj> enable
",The government has implemented a series of reforms to promote public safety and reduce crime.",<triplet> promote <subj> reduce <obj> intend
"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ",<triplet> removal <subj> amass <obj> enable
The United Kingdom has recently announced a new policy of providing financial assistance to developing countries in order to help them reduce their emissions of greenhouse gases.,<triplet> policy <subj> help <obj> enable
"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """,<triplet> does <subj> decided <obj> 0
"While Westinghouse hasn't had a nuclear power plant order from a U.S. utility in about a decade, excess capacity is beginning to shrink. ",<triplet> Westinghouse <subj> plant <obj> 0
The 51-year-old Italian has been at loggerheads with the cash-strapped club's owners Suning over planned cost cutting which would prevent him building the team he wants to challenge at home and in Europe.,<triplet> cost cutting <subj> building <obj> prevent
The government has implemented a series of measures to prevent the trafficking of illegal drugs.,<triplet> measures <subj> trafficking <obj> prevent
The United Nations has adopted a new set of regulations to protect the rights of workers in the global economy.,<triplet> regulations <subj> protect <obj> enable
The government has also announced plans to invest in healthcare initiatives to improve the quality of life for citizens.,<triplet> invest <subj> improve <obj> enable
The United Nations has adopted a resolution that calls for an end to the use of child soldiers in armed conflicts around the world.,<triplet> resolution <subj> end <obj> enable
The United Nations has imposed a no-fly zone over Syria in an effort to prevent further civilian casualties.,<triplet> No-fly zone <subj> Civilian casualties <obj> prevent
The European Union has implemented a series of measures to prevent the spread of disinformation.,<triplet> measures <subj> Disinformation <obj> prevent
"The government has taken steps to prevent the use of forced labor, including introducing new laws to regulate the employment of vulnerable populations.",<triplet> laws <subj> forced labor <obj> prevent
The United Kingdom has signed a trade agreement with the European Union to facilitate the free movement of goods and services.,<triplet> agreement <subj> facilitate <obj> enable
